File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF758PJS	bigWig	fold change over control	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF262KHM, ENCFF313NWV, ENCFF437VCI, ENCFF935ZWS	1183468014	ENCODE Processing Pipeline	59d04092d4348d357b5058546285149d		https://www.encodeproject.org/files/ENCFF758PJS/@@download/ENCFF758PJS.bigWig	hg19			released		antibody characterized with exemption, low read depth			
ENCFF327ANX	bed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1							ENCFF437VCI, ENCFF935ZWS	6627642	ENCODE Processing Pipeline	8c9308a316f7f6ca9e4a33067b11c5d4		https://www.encodeproject.org/files/ENCFF327ANX/@@download/ENCFF327ANX.bed.gz	hg19			released		antibody characterized with exemption, low read depth			
ENCFF050FWJ	bed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				2							ENCFF262KHM, ENCFF313NWV	6409186	ENCODE Processing Pipeline	d3f612216c91518b7a870c5b288a9ed3		https://www.encodeproject.org/files/ENCFF050FWJ/@@download/ENCFF050FWJ.bed.gz	hg19			released		antibody characterized with exemption, low read depth			
ENCFF687JGN	bigBed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF254LCG	12707723	ENCODE Processing Pipeline	887aeed2ef07017fc92a73da83b87b8e		https://www.encodeproject.org/files/ENCFF687JGN/@@download/ENCFF687JGN.bigBed	hg19			released		antibody characterized with exemption, low read depth			
ENCFF348IKJ	bigBed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1							ENCFF327ANX	12890934	ENCODE Processing Pipeline	be0ee6d377e54c77aad416f8e36c5d91		https://www.encodeproject.org/files/ENCFF348IKJ/@@download/ENCFF348IKJ.bigBed	hg19			released		antibody characterized with exemption, low read depth			
ENCFF483IJC	bam	unfiltered alignments	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				2			50				ENCFF324QQE, ENCFF643CGH	1438216426	ENCODE Processing Pipeline	4544d9a5952fcad26cb161dba2b806eb		https://www.encodeproject.org/files/ENCFF483IJC/@@download/ENCFF483IJC.bam	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF032UFJ	bam	unfiltered alignments	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1			50				ENCFF188ZWJ, ENCFF643CGH	1663220697	ENCODE Processing Pipeline	94e465d07f76eb0fb87744c3cf130a98		https://www.encodeproject.org/files/ENCFF032UFJ/@@download/ENCFF032UFJ.bam	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF632KTY	bam	alignments	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				2			50				ENCFF324QQE, ENCFF643CGH	1039319879	ENCODE Processing Pipeline	8ba08834748a981866d8fd1b389e2ed0		https://www.encodeproject.org/files/ENCFF632KTY/@@download/ENCFF632KTY.bam	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF408KYB	bam	alignments	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1			50				ENCFF188ZWJ, ENCFF643CGH	1210215277	ENCODE Processing Pipeline	c8ed829dcadde3725535e6c19657feb4		https://www.encodeproject.org/files/ENCFF408KYB/@@download/ENCFF408KYB.bam	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF655QWY	bigWig	signal p-value	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1							ENCFF408KYB, ENCFF940GKZ	650399752	ENCODE Processing Pipeline	b4a9578bb2fb8398a13a7cc77374c0fd		https://www.encodeproject.org/files/ENCFF655QWY/@@download/ENCFF655QWY.bigWig	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF292EDC	bigWig	signal p-value	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				2							ENCFF409OXD, ENCFF632KTY	612569184	ENCODE Processing Pipeline	cce07ac86f74c533c7d8417d452a4758		https://www.encodeproject.org/files/ENCFF292EDC/@@download/ENCFF292EDC.bigWig	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF526JAB	bigWig	signal p-value	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF408KYB, ENCFF409OXD, ENCFF632KTY, ENCFF940GKZ	1198924408	ENCODE Processing Pipeline	0a9cf2686adc9abe7938c15b685b495c		https://www.encodeproject.org/files/ENCFF526JAB/@@download/ENCFF526JAB.bigWig	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF764GUD	bigWig	fold change over control	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1							ENCFF408KYB, ENCFF940GKZ	559705424	ENCODE Processing Pipeline	f3bf61622f75e509169c2829dfdbe090		https://www.encodeproject.org/files/ENCFF764GUD/@@download/ENCFF764GUD.bigWig	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF478ISK	bigWig	fold change over control	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				2							ENCFF409OXD, ENCFF632KTY	509506344	ENCODE Processing Pipeline	a5fd0c55d180c186f9c5b9270eb11eb5		https://www.encodeproject.org/files/ENCFF478ISK/@@download/ENCFF478ISK.bigWig	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF713ZGU	bed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1							ENCFF408KYB, ENCFF940GKZ	6588530	ENCODE Processing Pipeline	b27185cb8bc47dada2d68de6e0d3dba9		https://www.encodeproject.org/files/ENCFF713ZGU/@@download/ENCFF713ZGU.bed.gz	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF699ETX	bigWig	fold change over control	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF408KYB, ENCFF409OXD, ENCFF632KTY, ENCFF940GKZ	1176082338	ENCODE Processing Pipeline	446afd2a91e683d78aece20aef8e7ce2		https://www.encodeproject.org/files/ENCFF699ETX/@@download/ENCFF699ETX.bigWig	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF221YFP	bigBed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1							ENCFF713ZGU	13012775	ENCODE Processing Pipeline	8f35d280732151360b1c3daa6b1d3c15		https://www.encodeproject.org/files/ENCFF221YFP/@@download/ENCFF221YFP.bigBed	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF004DIE	bed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				2							ENCFF409OXD, ENCFF632KTY	6366300	ENCODE Processing Pipeline	2ad5422fa09d5e3bf068dca3f2b55b4a		https://www.encodeproject.org/files/ENCFF004DIE/@@download/ENCFF004DIE.bed.gz	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF279XTW	bed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF408KYB, ENCFF409OXD, ENCFF632KTY, ENCFF940GKZ	7006492	ENCODE Processing Pipeline	5c548a85e832864a1a7ab399ba553db1		https://www.encodeproject.org/files/ENCFF279XTW/@@download/ENCFF279XTW.bed.gz	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF797ETP	bigBed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				2							ENCFF004DIE	12839326	ENCODE Processing Pipeline	017cb956b981b0aceb82eac3dae44f68		https://www.encodeproject.org/files/ENCFF797ETP/@@download/ENCFF797ETP.bigBed	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF041QPS	bed narrowPeak	conservative idr thresholded peaks	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF004DIE, ENCFF279XTW, ENCFF419RSJ, ENCFF713ZGU	614257	ENCODE Processing Pipeline	0f7f2866fd405d5172f47aba70a37460		https://www.encodeproject.org/files/ENCFF041QPS/@@download/ENCFF041QPS.bed.gz	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF838EFI	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF041QPS	1150876	ENCODE Processing Pipeline	31dc462bdc5345be5200afed9b437068		https://www.encodeproject.org/files/ENCFF838EFI/@@download/ENCFF838EFI.bigBed	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF311PMS	bigBed narrowPeak	peaks and background as input for IDR	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF279XTW	12850995	ENCODE Processing Pipeline	5398a9b5bdb3207a222ba5b3f868338b		https://www.encodeproject.org/files/ENCFF311PMS/@@download/ENCFF311PMS.bigBed	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF023ALY	bed narrowPeak	optimal idr thresholded peaks	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF004DIE, ENCFF279XTW, ENCFF419RSJ, ENCFF713ZGU	663372	ENCODE Processing Pipeline	134887a21367574f6941b653ad5a6301		https://www.encodeproject.org/files/ENCFF023ALY/@@download/ENCFF023ALY.bed.gz	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF239KVL	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF023ALY	1220598	ENCODE Processing Pipeline	f8f79893a38cfe21f666f83eb5e34de4		https://www.encodeproject.org/files/ENCFF239KVL/@@download/ENCFF239KVL.bigBed	GRCh38			released		antibody characterized with exemption, low read depth			
ENCFF393KDR	bed narrowPeak	conservative idr thresholded peaks	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF001TDO, ENCFF050FWJ, ENCFF254LCG, ENCFF327ANX	557790	ENCODE Processing Pipeline	47c0e8c63a412e4f81edf836f9099541		https://www.encodeproject.org/files/ENCFF393KDR/@@download/ENCFF393KDR.bed.gz	hg19			released		antibody characterized with exemption, low read depth			
ENCFF841AWG	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF393KDR	1077028	ENCODE Processing Pipeline	6aaf05056c1fa2173c9228ba25922412		https://www.encodeproject.org/files/ENCFF841AWG/@@download/ENCFF841AWG.bigBed	hg19			released		antibody characterized with exemption, low read depth			
ENCFF242VUO	bed narrowPeak	optimal idr thresholded peaks	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF001TDO, ENCFF050FWJ, ENCFF254LCG, ENCFF327ANX	592515	ENCODE Processing Pipeline	ffafc1a8641763eab50f8a610d2a523f		https://www.encodeproject.org/files/ENCFF242VUO/@@download/ENCFF242VUO.bed.gz	hg19			released		antibody characterized with exemption, low read depth			
ENCFF191FEN	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR199WXF	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				EED-human	DNA					False	2016-03-30	ENCODE				1, 2							ENCFF242VUO	1125429	ENCODE Processing Pipeline	c4847c04244f4feddda4609feb54669b		https://www.encodeproject.org/files/ENCFF191FEN/@@download/ENCFF191FEN.bigBed	hg19			released		antibody characterized with exemption, low read depth			
ENCFF750SGF	bam	unfiltered alignments	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1			50				ENCFF379ZPU, ENCFF807MUK	1759779077	ENCODE Processing Pipeline	e3c844318b016df5a94cc5be6b7d0704		https://www.encodeproject.org/files/ENCFF750SGF/@@download/ENCFF750SGF.bam	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF312NBZ	bam	unfiltered alignments	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				2			50				ENCFF002XBK, ENCFF807MUK	1473241713	ENCODE Processing Pipeline	487cd4c6e73be9aaed0fe2abcb62cf5b		https://www.encodeproject.org/files/ENCFF312NBZ/@@download/ENCFF312NBZ.bam	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF379ZPU	fastq	reads	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1	1	50		single-ended				1690922156	Richard Myers, HAIB	3bd1e62df98375562adbcdf50ecce66c	SRA:SRR5339519	https://www.encodeproject.org/files/ENCFF379ZPU/@@download/ENCFF379ZPU.fastq.gz		Illumina HiSeq 2000	/files/ENCFF598SBH/	released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF002XBK	fastq	reads	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				2	1	50		single-ended				1379169647	Richard Myers, HAIB	79bd79cb4459b489a5a912701e282073	SRA:SRR5339520	https://www.encodeproject.org/files/ENCFF002XBK/@@download/ENCFF002XBK.fastq.gz		Illumina HiSeq 2000	/files/ENCFF180PND/	released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF415ELX	bam	alignments	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				2							ENCFF002XBK, ENCFF807MUK	1044519136	ENCODE Processing Pipeline	13e6683d64d2588547b5a1eb39ee29d3		https://www.encodeproject.org/files/ENCFF415ELX/@@download/ENCFF415ELX.bam	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF273TMW	bam	alignments	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1							ENCFF379ZPU, ENCFF807MUK	1148336341	ENCODE Processing Pipeline	e5f429085ec94ae3ee92992d61f14d79		https://www.encodeproject.org/files/ENCFF273TMW/@@download/ENCFF273TMW.bam	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF572EMD	bigWig	signal p-value	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1							ENCFF273TMW, ENCFF313NWV	686901085	ENCODE Processing Pipeline	e076e3b0bf0b0ff5b4b99684bf7dba88		https://www.encodeproject.org/files/ENCFF572EMD/@@download/ENCFF572EMD.bigWig	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF807BAZ	bigWig	signal p-value	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				2							ENCFF415ELX, ENCFF935ZWS	716568593	ENCODE Processing Pipeline	f49ecb872d3a8d6b9da0e64e68e54274		https://www.encodeproject.org/files/ENCFF807BAZ/@@download/ENCFF807BAZ.bigWig	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF435WMH	bigWig	signal p-value	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF273TMW, ENCFF313NWV, ENCFF415ELX, ENCFF935ZWS	1291186435	ENCODE Processing Pipeline	a83f49eb5de13ada4aba41624f060346		https://www.encodeproject.org/files/ENCFF435WMH/@@download/ENCFF435WMH.bigWig	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF661UGV	bigWig	fold change over control	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1							ENCFF273TMW, ENCFF313NWV	598412374	ENCODE Processing Pipeline	533aaa9e343547610c3430bfa6ee2992		https://www.encodeproject.org/files/ENCFF661UGV/@@download/ENCFF661UGV.bigWig	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF903YLG	bigWig	fold change over control	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				2							ENCFF415ELX, ENCFF935ZWS	588780231	ENCODE Processing Pipeline	2850243a46a8b593eced3400add1b6ed		https://www.encodeproject.org/files/ENCFF903YLG/@@download/ENCFF903YLG.bigWig	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF967YUJ	bigBed narrowPeak	peaks and background as input for IDR	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1							ENCFF332JOV	13480172	ENCODE Processing Pipeline	79c1eae63b6903f735f5d6d8d63df578		https://www.encodeproject.org/files/ENCFF967YUJ/@@download/ENCFF967YUJ.bigBed	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF671XIQ	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF784PEF	1175008	ENCODE Processing Pipeline	4474ba8b4203dd859f42e1f9b8db0680		https://www.encodeproject.org/files/ENCFF671XIQ/@@download/ENCFF671XIQ.bigBed	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF294GPL	bed narrowPeak	peaks and background as input for IDR	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF273TMW, ENCFF313NWV, ENCFF415ELX, ENCFF935ZWS	7002346	ENCODE Processing Pipeline	57c3414a49c09072108ead425ced593a		https://www.encodeproject.org/files/ENCFF294GPL/@@download/ENCFF294GPL.bed.gz	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF332JOV	bed narrowPeak	peaks and background as input for IDR	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1							ENCFF273TMW, ENCFF313NWV	5852019	ENCODE Processing Pipeline	808c26e98d7e74b9fb8bd0df63eea746		https://www.encodeproject.org/files/ENCFF332JOV/@@download/ENCFF332JOV.bed.gz	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF329YKA	bigBed narrowPeak	peaks and background as input for IDR	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				2							ENCFF236WSQ	13545874	ENCODE Processing Pipeline	ea69c3ab961b672893a39aa6a0cf98e4		https://www.encodeproject.org/files/ENCFF329YKA/@@download/ENCFF329YKA.bigBed	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF784PEF	bed narrowPeak	conservative idr thresholded peaks	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF236WSQ, ENCFF294GPL, ENCFF332JOV	553142	ENCODE Processing Pipeline	3fede0783916eef96e713883690d0993		https://www.encodeproject.org/files/ENCFF784PEF/@@download/ENCFF784PEF.bed.gz	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF313QLM	bigBed narrowPeak	peaks and background as input for IDR	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF294GPL	13704133	ENCODE Processing Pipeline	00c5b76ff0fb8559ab1c1a07cf17f051		https://www.encodeproject.org/files/ENCFF313QLM/@@download/ENCFF313QLM.bigBed	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF939TZS	bed narrowPeak	optimal idr thresholded peaks	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF001TDO, ENCFF236WSQ, ENCFF294GPL, ENCFF332JOV	594939	ENCODE Processing Pipeline	9d4f96a2a04e052aa45a02e3702c33d5		https://www.encodeproject.org/files/ENCFF939TZS/@@download/ENCFF939TZS.bed.gz	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
ENCFF516MDP	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR897MMC	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens				JUNB-human	DNA					False	2016-06-13	ENCODE				1, 2							ENCFF939TZS	1241908	ENCODE Processing Pipeline	c5cbd883b9a734e9d33c646a37524702		https://www.encodeproject.org/files/ENCFF516MDP/@@download/ENCFF516MDP.bigBed	hg19			released		mild to moderate bottlenecking, antibody characterized with exemption			
