CTCF	EP300	GABPA	MAFK	NFE2L2	REST
MOB4	2	2	5	2	0	0
RFTN2	3	0	0	0	0	0
MARS2	3	0	0	0	0	0
BOLL	4	0	0	0	0	0
PLCL1	4	0	0	0	0	0
SATB2	4	0	0	3	0	0
C2orf69	4	0	3	0	0	1
C2orf47	2	0	3	0	0	1
TYW5	2	0	3	0	0	1
SPATS2L	1	1	0	1	0	0
KCTD18	6	3	2	1	0	2
AOX1	5	4	2	1	0	2
BZW1	8	7	3	1	3	2
CLK1	7	6	3	1	2	3
PPIL3	6	1	3	0	1	2
NIF3L1	6	1	3	0	1	2
ORC2	4	0	3	0	1	2
FAM126B	3	0	2	1	0	0
NDUFB3	3	0	2	1	0	0
CFLAR	5	0	2	2	0	0
CASP10	8	2	3	2	0	0
CASP8	6	2	2	1	0	0
TRAK2	2	3	0	0	0	0
STRADB	2	3	0	0	0	0
ALS2CR11	2	1	0	0	0	0
TMEM237	2	0	0	0	0	0
MPP4	3	1	0	1	0	0
ALS2	4	1	0	2	0	0
CDK15	3	1	0	2	0	0
FZD7	4	0	0	0	1	0
SUMO1	3	0	2	0	0	1
NOP58	2	0	2	0	0	1
BMPR2	0	0	0	1	0	2
FAM117B	2	0	0	0	0	0
ICA1L	2	0	1	0	0	0
CARF	2	0	1	0	0	0
WDR12	2	0	1	0	0	0
NBEAL1	0	0	0	1	0	0
CYP20A1	1	0	1	0	0	0
ABI2	2	0	1	0	0	0
RAPH1	2	0	0	0	0	0
CD28	1	0	0	0	0	0
ICOS	3	0	0	1	0	0
PARD3B	1	0	0	0	0	0
NRP2	6	1	0	1	1	0
INO80D	4	0	1	0	0	0
NDUFS1	3	0	1	1	0	0
EEF1B2	3	0	1	1	0	0
GPR1	2	0	2	1	0	0
ZDBF2	2	0	1	1	0	0
ADAM23	1	0	0	1	0	1
FASTKD2	5	0	0	0	0	0
MDH1B	5	0	0	0	0	0
KLF7	1	0	0	0	0	2
CREB1	3	1	1	0	0	1
METTL21A	2	2	1	2	1	1
CCNYL1	5	1	2	2	1	1
FZD5	4	0	1	1	0	0
PLEKHM3	5	0	1	1	0	1
IDH1	5	1	0	1	1	0
PIKFYVE	5	1	0	1	1	0
MAP2	3	6	0	6	4	0
UNC80	0	0	0	1	0	1
RPE	2	0	1	1	0	0
KANSL1L	2	0	0	2	0	0
ACADL	1	0	0	2	0	0
MYL1	0	0	0	1	0	0
LANCL1	1	4	0	3	1	0
CPS1	2	4	0	4	1	0
ERBB4	1	0	0	0	0	0
IKZF2	1	0	0	1	0	0
SPAG16	0	0	0	1	1	0
BARD1	1	0	0	0	0	1
ABCA12	0	0	0	1	0	2
ATIC	2	1	1	1	0	1
FN1	3	1	0	1	0	0
MREG	7	1	1	1	0	2
PECR	5	1	1	2	0	2
TMEM169	5	1	1	2	0	2
XRCC5	5	1	1	2	0	2
MARCH4	3	0	0	1	0	3
SMARCAL1	2	0	2	1	0	3
RPL37A	3	0	2	0	0	1
IGFBP2	7	0	0	0	0	0
IGFBP5	8	0	0	0	0	0
TNS1	10	0	0	0	0	1
CXCR2	7	0	1	0	0	1
CXCR1	6	0	1	0	0	0
ARPC2	7	0	2	0	1	0
GPBAR1	8	0	2	0	1	0
AAMP	7	0	2	0	1	0
PNKD	7	0	2	0	1	0
TMBIM1	6	0	2	0	1	0
CTDSP1	6	2	0	0	0	0
VIL1	6	2	0	0	0	0
USP37	3	0	0	0	0	1
PLCD4	4	0	1	0	0	1
ZNF142	4	0	1	0	0	1
BCS1L	4	0	1	0	0	1
STK36	4	0	1	0	0	0
RNF25	4	0	1	0	0	0
TTLL4	4	0	1	0	0	0
CYP27A1	5	0	0	1	0	1
WNT6	5	0	0	1	0	1
WNT10A	6	0	0	1	1	3
CDK5R2	9	0	0	0	1	5
FEV	9	0	0	0	1	5
CRYBA2	9	0	0	1	1	5
NHEJ1	6	1	4	3	2	3
SLC23A3	6	1	4	3	2	3
CNPPD1	6	3	5	3	2	4
FAM134A	6	3	5	3	2	4
ZFAND2B	9	3	5	2	2	5
ABCB6	9	3	5	2	2	6
ATG9A	8	3	5	2	2	6
ANKZF1	8	3	5	2	2	6
GLB1L	8	3	5	2	2	7
STK16	8	3	5	2	2	7
TUBA4A	9	3	5	3	2	7
DNAJB2	7	3	3	3	2	5
PTPRN	9	3	3	3	2	5
DNPEP	10	1	0	1	0	4
SPEG	16	1	0	1	0	3
GMPPA	15	1	4	0	0	4
ASIC4	14	1	4	0	0	4
TMEM198	14	1	4	0	0	4
CHPF	14	1	4	0	0	4
OBSL1	12	0	4	1	0	4
INHA	12	0	4	1	0	4
STK11IP	10	0	4	1	0	3
SLC4A3	5	0	4	1	0	1
EPHA4	0	0	0	0	0	0
PAX3	3	0	0	0	0	0
SGPP2	0	0	0	0	0	0
FARSB	5	0	0	0	0	1
MOGAT1	4	0	0	0	0	1
ACSL3	7	0	0	2	0	2
KCNE4	4	0	0	0	1	0
SCG2	2	4	0	3	3	1
AP1S3	6	1	0	0	0	0
WDFY1	6	2	1	1	1	1
MRPL44	6	2	1	1	1	1
SERPINE2	5	5	1	3	1	1
FAM124B	6	0	0	0	0	0
CUL3	3	1	1	1	0	1
DOCK10	2	0	0	1	0	2
IRS1	1	0	0	0	0	1
RHBDD1	2	0	0	0	0	1
COL4A4	4	2	0	0	1	0
COL4A3	4	2	0	0	1	0
MFF	6	4	2	1	2	1
TM4SF20	6	5	2	1	2	1
AGFG1	3	5	1	2	2	0
SLC19A3	3	2	0	1	0	1
CCL20	4	4	1	1	0	0
DAW1	3	4	1	1	0	0
SPHKAP	0	0	0	0	0	1
PID1	2	0	0	0	0	1
DNER	3	0	0	0	0	2
TRIP12	3	0	3	0	0	0
FBXO36	3	0	3	0	0	0
SLC16A14	7	0	0	0	0	0
SP110	3	0	1	1	0	1
SP140	3	0	1	1	0	1
SP140L	1	0	1	1	0	1
SP100	1	0	1	0	0	0
CAB39	5	1	0	1	0	0
ITM2C	9	0	0	1	0	0
GPR55	7	0	0	0	0	0
PSMD1	5	0	0	1	0	1
HTR2B	5	0	0	2	0	1
ARMC9	5	0	0	1	0	0
B3GNT7	5	0	1	0	0	0
NCL	8	0	1	0	1	0
NMUR1	8	0	1	1	1	0
PTMA	18	2	3	1	2	2
PDE6D	13	1	3	1	2	1
COPS7B	13	1	2	1	2	1
NPPC	6	0	1	1	0	1
DIS3L2	6	0	1	1	0	1
ALPP	8	0	0	0	1	0
ALPPL2	7	0	0	0	1	0
ALPI	6	0	1	1	1	0
ECEL1	5	0	1	1	1	0
TIGD1	4	0	1	1	0	0
EFHD1	5	0	1	1	0	0
GIGYF2	4	0	0	0	0	0
KCNJ13	1	2	0	0	0	0
NGEF	4	1	0	3	0	0
INPP5D	5	1	0	2	0	0
ATG16L1	1	2	1	0	0	0
DGKD	4	2	1	0	1	0
USP40	1	3	0	1	1	0
UGT1A8	2	3	0	1	4	0
UGT1A7	2	1	0	1	3	0
UGT1A6	2	1	0	1	3	0
UGT1A1	3	1	1	1	3	0
HJURP	5	0	1	1	0	1
ARL4C	3	0	0	1	0	1
SH3BP4	2	9	0	0	1	1
AGAP1	4	2	1	0	0	2
GBX2	2	1	0	1	0	0
IQCA1	4	0	0	0	0	0
ACKR3	5	1	0	0	0	0
COPS8	10	1	1	0	0	0
COL6A3	6	3	0	0	1	0
MLPH	8	3	0	1	1	2
RAB17	9	0	0	1	0	2
LRRFIP1	8	1	0	1	0	2
RBM44	4	0	0	1	0	0
RAMP1	4	0	0	1	0	1
UBE2F	2	1	2	0	0	1
SCLY	2	2	2	0	0	0
ESPNL	3	2	1	0	0	0
KLHL30	2	2	1	0	0	0
ILKAP	7	3	1	0	0	0
HES6	9	3	1	0	0	1
PER2	11	1	1	0	0	1
TRAF3IP1	11	1	1	0	0	1
ASB1	6	1	3	0	0	0
TWIST2	4	0	0	1	0	1
HDAC4	2	0	0	0	0	0
NDUFA10	4	0	0	0	0	0
GPC1	4	6	0	2	1	1
DUSP28	10	1	2	1	0	1
ANKMY1	10	1	2	1	0	1
RNPEPL1	10	1	2	1	0	1
CAPN10	10	1	2	1	0	1
GPR35	10	1	2	1	0	1
KIF1A	7	0	0	0	0	1
C2orf54	6	0	0	1	0	1
SNED1	3	0	0	1	0	2
PPP1R7	1	0	1	1	0	2
PASK	1	0	1	1	0	2
SEPT2	0	0	0	3	0	1
HDLBP	0	0	0	3	0	1
FARP2	0	0	0	3	0	1
STK25	3	0	0	1	0	1
BOK	3	0	0	0	0	1
THAP4	11	0	1	0	0	1
ATG4B	11	0	1	0	0	1
DTYMK	10	0	1	0	0	0
ING5	8	0	1	0	0	0
D2HGDH	8	0	1	0	0	0
PDCD1	3	0	0	0	0	1
DEFB126	4	0	0	0	0	1
C20orf96	8	5	3	4	2	1
ZCCHC3	8	5	3	4	2	1
SOX12	9	8	3	5	3	1
NRSN2	10	8	3	6	3	0
TRIB3	11	8	3	5	3	0
RBCK1	10	7	2	5	3	0
TBC1D20	10	7	2	5	3	0
CSNK2A1	8	0	1	1	0	0
TCF15	9	0	1	0	1	2
SRXN1	10	0	0	0	1	2
SCRT2	9	0	0	0	1	2
SLC52A3	6	1	0	0	0	2
FAM110A	5	1	0	0	0	2
ANGPT4	5	1	0	0	0	3
RSPO4	3	0	0	1	0	1
PSMF1	6	1	1	1	0	1
RAD21L1	5	0	0	1	0	1
SNPH	5	0	0	1	0	1
SDCBP2	1	0	2	1	0	0
FKBP1A	6	0	3	1	0	0
NSFL1C	8	0	3	0	0	1
SIRPB2	8	1	3	0	1	1
SIRPB1	2	1	0	0	1	0
SIRPG	2	1	0	0	1	0
SIRPA	6	0	0	0	0	1
STK35	3	0	0	0	0	1
TGM3	4	0	0	0	0	0
SNRPB	8	0	2	0	1	0
ZNF343	5	0	2	0	1	0
NOP56	6	0	1	0	0	0
IDH3B	8	0	1	0	0	0
EBF4	8	0	1	0	0	0
CPXM1	5	0	1	0	0	0
C20orf141	5	0	1	0	0	0
TMEM239	5	0	1	0	0	0
VPS16	5	0	1	0	0	0
PCED1A	5	0	1	0	0	0
PTPRA	2	0	1	0	0	0
MRPS26	7	0	1	0	0	1
FASTKD5	8	0	2	1	0	1
UBOX5	8	0	2	1	0	1
LZTS3	7	0	2	1	0	0
DDRGK1	7	0	2	1	0	0
ITPA	6	0	2	1	0	0
SLC4A11	5	0	2	1	1	0
C20orf194	2	0	0	1	1	0
ATRN	2	0	0	1	0	0
HSPA12B	11	3	0	3	1	5
C20orf27	12	3	0	3	2	5
SPEF1	10	3	0	2	2	5
CENPB	10	3	0	2	2	5
CDC25B	10	3	0	2	2	5
AP5S1	8	3	1	2	2	5
MAVS	8	3	1	2	2	5
PANK2	5	3	1	2	2	2
RNF24	8	5	0	2	2	1
SMOX	10	6	0	1	1	1
ADRA1D	6	0	0	0	0	0
PRNP	7	0	1	1	0	1
PRND	3	0	1	1	0	1
RASSF2	2	0	0	1	0	1
SLC23A2	3	3	0	1	1	0
TMEM230	7	3	1	1	2	1
PCNA	8	3	1	1	2	1
CDS2	8	3	1	1	2	1
GPCPD1	3	4	0	0	0	0
C20orf196	4	3	1	1	0	1
CHGB	4	0	2	1	0	3
TRMT6	3	0	2	1	0	2
MCM8	3	0	2	1	0	2
CRLS1	5	0	1	0	0	2
LRRN4	6	0	0	0	0	1
FERMT1	8	1	0	2	0	1
BMP2	3	5	0	1	1	2
TMX4	5	0	0	0	0	0
PLCB1	2	0	0	0	0	0
PLCB4	0	0	0	0	0	0
PAK7	2	0	0	0	0	1
ANKEF1	6	1	1	0	0	1
SNAP25	3	2	0	0	0	3
MKKS	4	5	1	2	1	1
SLX4IP	4	5	1	2	1	1
JAG1	5	3	1	0	0	1
BTBD3	2	10	0	2	0	0
SPTLC3	4	1	0	0	0	0
TASP1	1	0	1	1	0	0
ESF1	2	0	0	1	0	0
NDUFAF5	2	0	0	1	0	0
MACROD2	3	0	0	0	0	0
FLRT3	3	0	0	0	0	0
KIF16B	2	1	0	1	0	0
SNRPB2	6	0	1	0	0	1
PCSK2	2	0	0	0	0	1
BFSP1	8	1	0	1	0	0
DSTN	8	1	0	1	0	0
RRBP1	7	0	0	1	0	1
MGME1	6	0	0	2	0	0
SNX5	6	0	0	2	0	0
OVOL2	3	0	0	2	0	0
PET117	1	0	0	0	0	0
ZNF133	4	1	1	0	0	0
DZANK1	1	1	2	0	0	0
POLR3F	1	1	3	0	0	0
RBBP9	1	2	4	0	0	0
SEC23B	1	2	4	0	0	0
DTD1	2	1	4	0	0	0
SLC24A3	1	0	0	0	0	0
RIN2	3	0	0	1	0	1
NAA20	3	0	2	1	0	1
INSM1	2	0	0	0	0	0
RALGAPA2	1	1	0	1	0	1
XRN2	1	0	1	1	0	0
NKX2-4	0	0	1	1	0	0
NKX2-2	3	0	0	0	0	0
PAX1	6	0	0	0	0	0
FOXA2	1	0	0	0	0	0
THBD	4	0	1	0	1	1
CD93	4	0	2	0	1	1
NXT1	6	0	1	1	1	1
GZF1	6	0	1	1	1	1
NAPB	5	0	1	1	1	1
CST3	4	0	0	1	0	0
CST4	5	0	0	1	0	0
CST1	5	0	0	1	0	0
CST2	3	0	0	0	0	0
SYNDIG1	0	0	0	0	0	0
CST7	3	0	1	0	0	0
APMAP	5	0	1	0	0	2
ACSS1	4	0	1	0	0	2
VSX1	5	1	1	0	0	2
ENTPD6	6	3	1	0	0	0
PYGB	9	4	1	1	0	0
ABHD12	7	1	0	1	0	0
GINS1	5	1	0	1	0	0
NINL	1	0	0	0	0	1
NANP	1	0	1	0	0	2
ZNF337	0	0	1	0	0	2
REM1	15	2	3	2	3	1
HM13	18	12	5	5	9	1
ID1	16	15	6	7	9	2
BCL2L1	10	6	4	4	0	1
TPX2	10	6	4	4	0	1
FOXS1	6	0	1	3	0	0
TTLL9	7	0	1	3	0	2
DUSP15	7	0	1	3	0	2
PDRG1	4	1	1	3	0	4
XKR7	3	1	1	3	0	4
CCM2L	4	1	1	2	0	4
HCK	4	1	1	1	0	4
TM9SF4	6	1	1	2	0	1
PLAGL2	4	2	2	3	0	0
POFUT1	4	2	2	3	0	0
KIF3B	4	3	2	2	0	1
ASXL1	2	3	2	0	0	1
COMMD7	11	2	2	1	0	0
DNMT3B	9	0	1	1	0	0
MAPRE1	8	0	1	1	0	0
CDK5RAP1	7	3	1	1	1	2
SNTA1	9	3	1	1	2	2
CBFA2T2	9	3	1	1	2	2
NECAB3	5	3	1	2	1	1
E2F1	5	3	1	2	1	1
PXMP4	6	5	2	4	1	2
ZNF341	6	5	2	4	1	2
CHMP4B	7	5	1	2	0	2
RALY	13	2	2	0	0	5
EIF2S2	8	1	1	2	0	2
AHCY	5	1	0	1	3	0
ITCH	3	1	0	1	3	0
DYNLRB1	8	1	1	2	1	1
MAP1LC3A	8	1	1	1	1	1
PIGU	6	1	1	2	0	0
TP53INP2	5	2	1	2	0	0
NCOA6	4	3	0	1	1	1
ACSS2	4	4	0	1	1	1
GSS	5	3	0	2	1	0
TRPC4AP	4	3	1	2	1	0
EDEM2	4	3	1	1	1	1
PROCR	7	5	1	1	1	2
MMP24	10	7	5	5	2	2
EIF6	11	8	5	4	1	2
FAM83C	11	8	5	4	1	2
UQCC1	6	5	2	1	1	0
GDF5	5	2	2	0	0	0
CEP250	5	2	2	0	0	0
ERGIC3	10	1	1	0	0	0
SPAG4	8	0	3	1	1	1
CPNE1	8	1	2	1	2	3
RBM12	8	1	2	1	2	3
ROMO1	7	2	2	1	3	4
NFS1	7	2	2	1	3	4
RBM39	3	2	2	1	3	4
PHF20	4	2	1	1	3	4
SCAND1	7	3	3	6	4	2
EPB41L1	5	6	1	6	4	1
AAR2	10	1	1	2	1	1
DLGAP4	5	0	1	2	0	3
MYL9	13	5	3	1	1	0
TGIF2	13	2	2	1	1	0
TGIF2-C20orf24	13	2	2	1	1	0
C20orf24	9	2	2	1	1	0
SLA2	9	2	2	1	1	0
NDRG3	11	3	1	3	1	1
DSN1	11	3	2	3	1	1
SOGA1	10	4	2	4	1	1
TLDC2	9	2	1	3	1	1
SAMHD1	5	1	1	1	0	0
RBL1	5	1	1	0	0	1
RPN2	9	1	1	0	0	1
MROH8	9	1	1	0	0	1
MANBAL	10	0	1	2	0	1
SRC	9	0	1	3	0	2
NNAT	6	1	0	1	2	2
BLCAP	6	1	0	1	2	3
CTNNBL1	4	1	1	1	0	2
VSTM2L	5	0	0	0	0	2
TTI1	7	5	1	0	1	0
RPRD1B	7	5	1	0	1	0
TGM2	14	15	1	4	3	3
KIAA1755	18	6	0	3	2	3
BPI	14	1	0	2	1	0
RALGAPB	8	4	3	5	1	1
ARHGAP40	6	0	0	0	0	3
SLC32A1	8	0	0	0	0	3
ACTR5	6	0	0	0	0	3
PPP1R16B	6	0	0	1	0	2
FAM83D	7	1	0	3	0	2
DHX35	9	1	1	2	0	2
MAFB	6	0	0	0	0	3
TOP1	12	4	1	4	2	2
PLCG1	8	0	0	2	0	0
ZHX3	7	0	0	0	0	0
LPIN3	7	0	0	1	0	0
CHD6	5	1	0	3	1	1
SRSF6	9	0	1	4	0	3
L3MBTL1	9	0	2	3	0	3
IFT52	8	0	2	1	1	2
MYBL2	7	0	1	1	1	0
TOX2	7	5	0	3	2	1
JPH2	13	6	3	6	3	4
OSER1	10	6	3	6	2	4
FITM2	10	4	1	3	0	5
HNF4A	7	4	1	1	0	4
TTPAL	9	3	3	2	1	1
SERINC3	10	2	3	2	1	0
PKIG	10	2	3	2	1	0
ADA	16	12	2	3	0	0
WISP2	16	11	2	3	0	4
KCNK15	15	11	2	3	0	4
RIMS4	11	10	2	3	0	4
YWHAB	7	2	4	3	1	2
PABPC1L	4	2	4	3	1	1
TOMM34	6	4	4	4	1	2
STK4	6	5	4	4	1	2
KCNS1	7	7	2	2	2	2
WFDC5	6	8	2	2	2	2
WFDC12	7	8	2	2	2	1
PI3	8	5	4	2	1	1
SLPI	12	6	4	4	2	1
MATN4	15	7	5	4	1	0
SDC4	15	8	5	4	1	1
SYS1	18	7	3	3	1	1
DBNDD2	14	7	2	2	1	1
PIGT	12	7	2	2	1	2
WFDC2	10	1	1	0	0	2
WFDC8	4	0	0	0	0	1
WFDC3	4	5	2	3	3	4
DNTTIP1	4	5	2	3	3	4
UBE2C	5	5	3	4	3	3
SNX21	6	5	3	4	3	3
ACOT8	7	5	4	7	4	4
ZSWIM3	7	5	4	7	4	4
ZSWIM1	8	6	5	8	4	4
CTSA	11	6	5	8	4	3
NEURL2	11	6	5	8	4	3
PLTP	10	5	4	8	4	3
PCIF1	13	4	5	9	4	6
ZNF335	13	3	4	9	2	9
MMP9	14	2	4	6	2	9
SLC12A5	14	2	3	6	2	9
NCOA5	11	0	1	1	0	8
CD40	8	0	0	0	0	9
CDH22	6	0	2	2	0	8
SLC35C2	6	0	2	2	0	3
ELMO2	7	0	2	2	0	2
ZNF334	6	0	0	1	0	1
OCSTAMP	5	0	0	1	0	1
TP53RK	9	0	3	0	0	0
SLC2A10	9	0	3	0	0	0
EYA2	1	0	1	1	0	0
ZMYND8	4	7	3	1	4	0
NCOA3	3	5	2	3	0	0
SULF2	4	0	0	0	1	1
PREX1	1	2	2	1	2	0
ARFGEF2	4	2	2	1	2	0
CSE1L	6	0	2	2	0	1
DDX27	5	2	2	6	3	4
STAU1	5	2	2	6	3	4
ZNFX1	8	2	2	5	3	3
PTGIS	16	2	0	3	2	3
B4GALT5	5	9	2	10	6	1
SLC9A8	7	6	2	4	3	0
SPATA2	12	4	1	1	1	2
RNF114	11	5	1	2	2	3
SNAI1	11	5	2	2	2	3
UBE2V1	12	11	3	2	4	2
TMEM189	15	11	4	2	3	1
TMEM189-UBE2V1	15	11	4	2	3	1
CEBPB	17	16	4	2	4	2
PTPN1	14	5	3	7	2	3
FAM65C	11	6	4	6	2	2
PARD6B	13	5	4	4	1	2
BCAS4	10	3	2	5	1	0
ADNP	8	2	4	4	1	1
DPM1	9	2	4	4	1	1
MOCS3	9	2	4	4	1	1
KCNG1	9	2	4	4	1	2
NFATC2	7	2	0	2	1	2
ATP9A	8	7	1	4	2	1
SALL4	7	6	1	3	1	1
ZFP64	6	1	2	1	0	1
TSHZ2	1	0	0	1	0	0
ZNF217	3	3	0	2	0	2
CYP24A1	10	2	2	1	1	1
PFDN4	8	2	1	1	1	1
DOK5	1	0	0	0	0	1
FAM210B	2	2	3	0	0	1
AURKA	2	2	4	0	0	1
CSTF1	2	2	4	0	0	1
CASS4	3	2	4	0	0	1
RTFDC1	5	3	3	0	0	0
TFAP2C	5	4	0	0	1	0
BMP7	5	0	1	0	0	1
RAE1	8	0	2	0	0	0
MTRNR2L3	8	0	2	0	0	0
RBM38	12	0	2	0	0	0
CTCFL	18	0	1	0	0	0
PCK1	17	0	0	0	0	0
ZBP1	11	2	0	1	0	0
PMEPA1	5	4	0	1	0	3
PPP4R1L	9	2	4	4	2	1
RAB22A	9	2	4	4	2	1
VAPB	4	0	0	4	1	1
APCDD1L	4	2	0	2	1	0
STX16	7	2	2	1	0	0
NPEPL1	7	1	2	1	0	0
GNAS	6	0	2	0	0	1
NELFCD	7	2	7	1	0	3
CTSZ	7	3	5	1	0	2
TUBB1	7	3	5	1	0	2
ATP5E	7	3	5	1	0	2
PHACTR3	10	0	0	2	0	0
SYCP2	6	0	1	1	0	0
FAM217B	6	0	1	1	0	0
PPP1R3D	6	0	1	1	0	0
C20orf197	5	0	0	2	0	0
CDH4	3	0	0	0	0	2
TAF4	9	1	3	1	0	2
LSM14B	9	1	4	1	2	4
PSMA7	9	1	5	2	2	5
SS18L1	9	1	5	2	2	5
MTG2	9	1	5	2	2	5
HRH3	11	1	5	3	3	5
OSBPL2	8	1	4	2	3	4
ADRM1	13	6	5	7	3	3
LAMA5	13	6	4	6	4	1
RPS21	15	6	4	6	4	1
CABLES2	16	5	3	5	3	1
RBBP8NL	17	5	3	5	3	1
GATA5	11	0	1	2	2	0
SLCO4A1	9	12	4	0	0	5
NTSR1	10	10	3	0	0	2
MRGBP	12	6	2	2	0	3
OGFR	12	5	2	2	0	3
COL9A3	12	4	2	2	0	3
TCFL5	13	2	2	3	0	2
DIDO1	13	0	1	3	0	1
GID8	13	0	1	3	0	1
SLC17A9	13	0	1	3	0	1
BHLHE23	10	0	2	2	0	5
YTHDF1	17	1	2	1	0	4
BIRC7	18	1	3	1	0	4
ARFGAP1	17	1	3	1	0	4
COL20A1	15	0	3	1	0	3
KCNQ2	10	0	3	3	2	4
EEF1A2	10	0	3	3	2	4
PPDPF	12	0	3	3	2	4
PTK6	11	1	4	3	2	4
SRMS	9	1	4	3	2	5
C20orf195	9	1	4	3	2	5
GMEB2	6	3	8	2	3	6
STMN3	5	4	5	2	1	7
RTEL1	5	4	5	2	1	7
TNFRSF6B	6	4	5	2	1	6
ZGPAT	6	4	5	2	1	6
ARFRP1	6	4	5	2	1	6
LIME1	5	3	4	2	1	6
SLC2A4RG	5	3	4	2	1	6
ZBTB46	9	1	3	2	3	4
TPD52L2	12	1	5	1	3	3
DNAJC5	12	2	7	2	3	3
UCKL1	13	2	7	5	4	3
ZNF512B	13	4	5	6	2	1
SAMD10	12	4	5	5	2	1
PRPF6	12	4	5	5	2	1
SOX18	13	4	4	5	2	0
TCEA2	12	3	2	5	2	0
RGS19	11	3	1	5	2	2
OPRL1	11	3	1	5	2	2
PCMTD2	1	0	0	0	0	3
TPTE	0	0	0	0	0	0
LIPI	4	0	0	0	0	0
RBM11	4	0	0	0	0	0
HSPA13	1	0	0	0	0	0
SAMSN1	0	1	0	0	0	0
NRIP1	0	0	1	1	0	1
USP25	2	1	1	2	1	3
CXADR	4	2	1	0	0	0
BTG3	5	1	1	0	0	0
C21orf91	1	0	1	2	0	0
CHODL	2	0	1	0	0	0
TMPRSS15	2	0	0	0	0	0
NCAM2	3	0	0	0	0	0
MRPL39	2	0	1	0	0	0
JAM2	3	0	3	0	1	0
GABPA	4	0	2	0	1	0
ATP5J	4	0	2	0	1	0
APP	4	0	0	0	0	1
CYYR1	1	0	0	0	0	0
ADAMTS1	5	7	0	2	3	0
ADAMTS5	1	3	0	1	0	1
N6AMT1	4	0	0	1	1	0
LTN1	2	4	4	0	2	1
RWDD2B	2	5	4	0	2	1
USP16	2	5	4	0	2	1
CCT8	2	7	4	1	3	1
MAP3K7CL	2	8	4	1	3	1
BACH1	5	3	0	4	1	0
GRIK1	2	0	0	0	0	0
CLDN8	3	0	0	2	0	0
KRTAP13-2	4	0	0	0	0	0
KRTAP19-1	4	0	0	0	0	0
KRTAP19-5	4	0	0	0	0	0
TIAM1	5	0	0	0	0	1
SOD1	4	0	1	1	0	1
SCAF4	3	0	1	1	0	0
HUNK	4	0	0	0	0	0
MIS18A	3	1	0	2	0	1
URB1	8	7	2	2	1	0
EVA1C	7	8	2	2	1	0
TCP10L	6	4	2	0	0	0
C21orf59	6	3	2	0	0	0
SYNJ1	3	0	1	1	0	2
PAXBP1	3	0	1	2	0	3
OLIG2	2	0	0	0	0	1
OLIG1	3	0	0	0	0	2
IFNAR2	5	0	0	1	0	1
IL10RB	6	0	0	1	0	0
IFNAR1	7	1	1	0	0	0
IFNGR2	9	1	1	0	0	0
TMEM50B	4	1	2	1	1	0
DNAJC28	2	0	1	1	1	0
GART	3	0	1	1	1	0
SON	3	0	1	1	1	0
DONSON	1	2	1	2	1	0
CRYZL1	1	2	1	2	1	0
ITSN1	1	2	0	2	1	0
ATP5O	5	1	0	1	0	1
MRPS6	2	0	0	0	0	1
SLC5A3	2	0	0	0	0	1
KCNE1	12	2	1	1	0	1
RCAN1	9	0	0	1	0	1
RUNX1	3	4	0	0	0	1
SETD4	8	1	2	4	2	0
CBR1	9	1	2	4	2	0
CBR3	11	2	2	5	2	0
DOPEY2	11	3	2	5	2	0
MORC3	4	1	2	1	1	0
CHAF1B	6	1	2	0	1	1
CLDN14	8	0	0	0	0	1
SIM2	5	0	1	0	0	0
HLCS	12	1	1	0	0	1
RIPPLY3	12	1	1	0	0	0
PIGP	9	0	1	0	0	0
TTC3	9	0	1	0	0	0
DSCR3	2	1	2	2	1	0
DYRK1A	2	1	1	1	2	1
KCNJ6	2	0	0	0	0	1
DSCR4	6	3	1	4	0	0
DSCR8	6	3	1	4	0	0
KCNJ15	5	9	1	7	0	1
ERG	6	0	0	0	0	0
ETS2	3	10	1	2	1	3
PSMG1	8	1	0	1	0	0
BRWD1	3	2	0	1	0	0
HMGN1	4	2	0	1	0	0
WRB	5	1	0	1	0	0
LCA5L	6	1	0	1	0	1
SH3BGR	6	1	0	1	0	1
PCP4	5	0	1	0	0	0
DSCAM	0	0	0	0	0	0
BACE2	6	1	0	1	0	0
MX2	6	1	1	1	0	1
MX1	5	1	1	2	0	2
RIPK4	5	5	1	1	0	0
PRDM15	4	3	1	1	1	1
C2CD2	2	1	1	1	1	1
ZBTB21	5	1	0	3	1	1
UMODL1	8	0	0	3	0	1
ABCG1	13	4	2	3	0	2
TFF3	13	6	3	3	0	1
TFF2	12	7	1	1	0	4
TFF1	10	7	1	0	0	3
TMPRSS3	10	7	2	1	0	3
UBASH3A	10	7	2	1	0	3
RSPH1	7	5	2	2	0	3
SLC37A1	7	4	2	2	0	3
PDE9A	3	0	0	0	0	0
WDR4	5	3	3	2	1	1
NDUFV3	4	3	3	2	1	1
PKNOX1	2	6	3	3	2	1
CBS	8	5	2	2	1	0
U2AF1	9	7	3	2	1	0
CRYAA	9	5	3	1	0	0
SIK1	11	25	1	7	4	4
HSF2BP	7	6	1	4	0	0
RRP1B	7	6	1	4	0	0
PDXK	10	4	1	4	2	0
CSTB	8	2	1	3	2	0
RRP1	8	2	1	3	2	1
AGPAT3	9	0	0	3	2	1
TRAPPC10	6	0	3	2	0	0
PWP2	4	1	4	1	0	0
C21orf33	4	2	2	2	0	0
ICOSLG	9	3	0	2	0	0
