ATF2	ELF1	ETV6	IKZF1	IKZF2	IRF3	IRF5	NFATC1	NR2F1	PAX8	PKNOX1	RUNX3	STAT1	STAT5A	TCF12
ITGA3	1	4	0	7	3	1	0	1	2	0	0	2	0	0	2
PDK2	0	5	0	7	2	1	0	3	6	0	0	3	0	0	1
SAMD14	4	8	2	14	10	1	1	4	13	0	1	13	0	3	2
PPP1R9B	4	7	3	16	12	0	1	3	15	0	1	14	1	3	2
SGCA	4	8	3	16	15	0	1	3	13	1	1	16	2	3	2
COL1A1	2	5	2	12	14	0	1	0	7	1	1	13	2	1	1
TMEM92	1	1	2	10	7	0	0	1	1	0	3	4	0	0	1
XYLT2	4	3	2	12	6	0	0	2	4	0	3	5	3	3	2
MRPL27	5	5	1	9	4	0	0	2	5	0	2	5	4	4	2
EME1	5	5	1	9	4	0	0	2	5	0	2	5	4	4	2
LRRC59	4	5	1	5	3	0	0	2	5	0	4	4	4	4	1
ACSF2	2	4	0	5	4	0	0	1	4	0	2	3	1	1	1
RSAD1	1	3	2	4	4	1	0	0	4	0	0	5	1	0	1
MYCBPAP	1	5	2	3	3	1	0	0	6	0	1	7	1	0	2
EPN3	1	4	1	3	3	0	0	0	6	0	2	6	0	1	1
SPATA20	1	4	1	2	2	0	0	0	6	0	2	5	0	1	1
ABCC3	0	1	0	3	1	0	0	0	3	0	1	1	0	0	0
ANKRD40	4	3	1	2	3	0	0	2	4	0	1	2	2	2	1
LUC7L3	4	3	1	2	4	0	0	2	3	0	0	3	2	2	1
TOB1	0	4	0	7	4	1	0	1	3	0	3	8	0	1	0
SPAG9	5	5	1	9	8	2	2	2	6	1	2	9	2	2	1
NME1-NME2	5	5	1	9	8	2	2	2	6	1	2	8	2	2	1
NME1	5	5	1	9	8	2	2	2	6	1	2	8	2	2	1
NME2	5	5	1	9	8	2	2	2	6	1	2	8	2	2	1
MBTD1	1	1	0	3	2	0	0	2	4	0	1	2	1	0	0
UTP18	1	1	0	3	2	0	0	2	4	0	1	2	1	0	0
CA10	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
TOM1L1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
STXBP4	1	1	0	0	0	0	1	0	1	0	2	2	0	0	0
COX11	1	1	0	0	0	0	1	0	1	0	2	2	0	0	0
HLF	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
MMD	4	6	2	8	5	0	0	2	5	0	3	10	0	1	0
TMEM100	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0
PCTP	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0
NOG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C17orf67	0	3	0	6	5	0	0	2	5	0	3	5	1	0	0
DGKE	0	3	0	6	5	0	0	2	5	0	3	5	1	0	0
TRIM25	1	4	2	4	6	1	0	2	6	0	2	7	1	0	1
COIL	1	5	2	3	3	1	0	2	5	0	3	7	1	2	2
SCPEP1	1	3	1	2	2	1	0	1	4	0	2	6	1	2	1
AKAP1	2	2	0	2	3	0	1	1	2	0	1	2	1	1	2
MSI2	2	2	0	3	2	0	1	0	1	0	0	3	1	3	0
MRPS23	2	3	2	7	1	1	0	1	1	0	1	4	2	1	1
CUEDC1	4	4	4	12	7	0	0	5	3	0	6	9	0	3	4
VEZF1	4	6	5	12	7	0	0	6	4	1	5	9	1	5	4
SRSF1	3	5	2	3	2	0	0	5	3	1	2	4	1	5	2
DYNLL2	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0
EPX	1	3	3	2	2	0	0	0	1	0	2	4	1	0	0
MKS1	1	3	3	2	3	0	0	0	2	0	2	5	1	0	0
LPO	1	2	3	3	4	0	0	0	2	0	2	7	1	0	0
MPO	8	3	4	3	6	1	0	7	5	0	3	10	1	5	1
SUPT4H1	12	14	9	14	11	2	0	13	13	0	8	18	4	9	9
RNF43	1	2	0	5	3	0	0	0	2	2	2	6	0	0	1
HSF5	1	3	1	6	4	1	0	1	1	0	1	6	1	2	3
MTMR4	1	3	1	6	5	1	0	1	1	0	1	6	1	2	3
SEPT4	1	3	1	7	5	1	0	1	2	0	2	8	1	2	3
TEX14	8	5	3	9	7	0	1	3	10	0	4	7	2	3	4
RAD51C	8	5	3	9	7	0	1	3	10	0	4	7	2	3	4
PPM1E	1	1	0	2	1	0	0	0	1	0	1	1	0	0	0
TRIM37	0	2	0	1	1	1	1	2	2	0	3	5	0	0	2
SKA2	0	2	0	2	1	1	1	2	1	0	4	5	0	0	2
PRR11	0	2	0	2	1	1	1	2	1	0	4	5	0	0	2
SMG8	2	3	1	3	1	0	0	0	2	1	3	3	2	2	0
GDPD1	2	3	1	2	1	0	0	0	2	1	2	2	2	2	0
YPEL2	0	4	0	3	6	0	0	0	4	0	3	5	0	0	1
DHX40	2	1	1	3	3	1	0	1	1	0	1	2	1	1	0
CLTC	4	2	4	7	9	0	0	4	4	0	4	10	1	2	3
VMP1	4	4	1	3	1	0	1	2	2	0	2	3	0	1	1
PTRH2	4	4	1	3	1	0	1	2	2	0	2	3	0	1	1
TUBD1	4	6	1	4	5	0	0	3	4	2	3	3	0	2	2
RPS6KB1	4	5	1	4	5	0	0	3	4	2	3	3	0	2	2
RNFT1	0	1	0	1	1	0	1	0	2	0	1	1	0	0	0
HEATR6	0	4	0	5	4	0	0	0	1	0	1	3	0	0	0
CA4	0	3	0	2	1	1	0	0	1	0	2	3	0	0	0
USP32	1	2	3	6	3	1	0	0	6	0	6	4	0	0	0
APPBP2	0	1	0	1	2	0	0	0	0	0	1	0	0	0	0
PPM1D	1	1	0	5	2	0	0	0	2	0	1	1	0	0	0
BCAS3	1	2	0	2	1	1	1	0	0	0	2	2	1	2	1
TBX2	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0
TBX4	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0
NACA2	2	0	0	1	1	0	1	0	1	0	1	1	0	0	1
BRIP1	0	1	0	1	0	0	0	0	1	0	2	1	0	1	0
INTS2	2	1	0	0	0	0	0	0	0	0	1	2	1	1	0
MED13	2	3	3	5	4	1	0	1	7	0	4	7	1	4	1
MRC2	1	0	1	2	2	0	0	1	1	0	1	2	0	1	0
MARCH10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYB561	0	2	1	1	1	0	0	0	2	0	0	3	0	0	0
ACE	0	1	1	2	1	0	0	0	1	0	0	2	0	0	0
DCAF7	0	1	0	3	1	1	0	0	1	0	1	3	0	0	1
TACO1	4	3	1	3	3	2	1	3	5	0	2	6	0	2	2
MAP3K3	4	3	1	3	3	2	1	3	5	0	2	5	0	2	2
LIMD2	5	4	2	3	3	0	1	1	6	0	2	7	0	4	1
STRADA	7	6	2	6	4	0	2	3	6	0	3	9	1	4	1
CCDC47	4	3	1	5	3	0	2	2	2	0	1	5	1	1	1
DDX42	4	3	1	5	3	0	2	2	2	0	1	5	1	1	1
PSMC5	3	7	1	4	2	0	0	0	4	0	4	5	3	3	1
FTSJ3	3	7	1	4	2	0	0	0	4	0	4	5	3	3	1
SMARCD2	3	7	1	4	2	0	0	0	4	0	4	5	3	3	1
CSHL1	0	4	0	11	3	0	0	0	7	0	1	6	1	0	2
CD79B	0	4	0	12	3	0	0	0	7	0	2	7	1	0	2
ICAM2	4	6	1	8	10	0	0	2	8	0	4	7	0	1	1
ERN1	6	4	2	10	7	1	0	4	3	0	3	9	0	4	1
TEX2	0	1	0	0	0	1	0	0	1	0	0	3	1	0	0
POLG2	5	4	2	1	1	1	0	4	1	2	4	4	3	3	1
CEP95	5	4	2	1	1	1	0	4	1	2	4	4	3	3	1
DDX5	5	4	2	1	1	1	0	4	1	2	4	4	3	3	1
SMURF2	1	2	0	3	5	0	0	1	3	0	1	1	0	0	1
GNA13	4	8	0	13	6	0	0	2	5	0	7	12	0	1	1
RGS9	3	3	2	8	9	0	0	6	7	0	6	11	2	2	2
AXIN2	0	1	1	9	6	0	0	0	3	0	1	8	0	0	0
CEP112	0	1	0	1	0	0	0	0	2	0	0	2	0	0	0
APOH	0	2	0	3	2	0	0	0	2	0	0	2	0	0	1
PRKCA	0	3	0	5	2	0	0	0	0	0	0	0	0	0	1
CACNG4	0	0	0	2	1	0	0	0	0	0	1	1	0	0	1
HELZ	1	2	0	2	2	0	0	0	2	0	1	4	0	0	1
PSMD12	1	4	1	5	1	0	1	1	4	0	1	5	0	3	0
PITPNC1	2	4	3	6	2	0	1	1	4	0	1	6	0	4	0
NOL11	1	1	1	0	3	0	1	0	0	0	1	1	0	1	0
BPTF	3	4	1	8	2	0	0	0	6	0	4	3	1	0	2
C17orf58	2	2	0	4	2	1	0	0	5	0	1	5	1	2	0
KPNA2	2	2	0	4	2	1	0	0	5	0	1	5	1	2	0
AMZ2	6	8	2	17	12	2	0	1	11	0	5	12	2	1	3
ARSG	6	6	2	13	11	1	0	1	9	0	5	9	1	1	3
SLC16A6	6	4	2	7	6	1	0	1	6	0	3	8	0	1	2
PRKAR1A	1	3	1	4	3	1	0	0	1	2	5	7	0	0	3
WIPI1	1	4	4	7	6	1	0	1	3	2	7	6	0	0	4
ABCA8	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
ABCA9	0	1	0	0	1	0	0	0	0	0	1	2	0	0	2
ABCA6	1	2	1	1	3	0	0	1	3	1	0	2	0	1	2
ABCA5	0	1	1	2	1	0	0	0	1	0	1	5	1	0	0
MAP2K6	0	1	1	0	0	0	0	0	0	0	1	6	0	0	0
KCNJ16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ2	1	2	0	4	4	0	0	0	1	0	3	3	0	1	2
SOX9	1	1	0	1	2	0	0	0	2	0	1	2	0	0	0
SLC39A11	0	2	0	2	2	0	0	0	0	0	2	1	1	0	0
SSTR2	4	3	0	5	4	0	0	0	3	0	2	3	0	1	1
COG1	7	4	0	6	5	0	1	0	4	0	4	5	0	1	1
C17orf80	3	6	0	5	5	0	1	1	6	2	3	5	0	0	0
FAM104A	3	6	0	5	5	0	1	1	6	2	4	5	0	0	0
CDC42EP4	0	4	0	15	10	0	0	1	12	2	3	5	0	0	0
RPL38	2	4	1	3	1	0	0	6	1	0	0	5	1	1	0
TTYH2	2	4	1	3	1	0	0	6	1	0	0	5	1	1	0
KIF19	5	7	0	9	6	0	0	1	6	0	1	3	0	0	2
GPRC5C	4	7	3	12	8	0	0	2	8	0	4	8	1	1	1
CD300A	6	9	3	13	9	0	0	3	9	1	7	10	1	1	1
CD300LB	3	2	0	7	3	0	0	3	2	1	4	6	0	1	0
CD300C	3	2	0	5	3	0	0	3	1	1	4	5	0	1	0
RAB37	1	0	0	7	6	0	0	0	4	0	1	6	1	0	1
CD300LF	1	3	0	8	5	1	0	1	10	0	2	10	0	1	2
SLC9A3R1	2	5	1	6	3	2	0	1	9	0	5	11	0	1	2
NAT9	2	5	1	6	3	2	0	1	9	0	5	10	0	1	2
TMEM104	2	5	1	6	3	2	0	1	9	0	5	10	0	1	2
FDXR	0	1	0	3	2	2	0	0	2	0	1	1	0	0	1
FADS6	0	1	0	3	2	2	0	0	2	0	1	2	0	0	1
USH1G	1	2	0	6	3	2	0	0	1	0	1	5	0	0	1
HID1	2	3	0	5	1	1	1	0	1	0	1	6	1	1	0
CDR2L	3	6	0	9	3	1	1	0	4	0	1	9	2	2	0
ICT1	2	6	0	5	2	2	1	0	4	0	2	8	2	2	1
KCTD2	3	9	0	9	8	2	0	0	9	0	2	12	2	2	2
ATP5H	3	11	0	9	9	2	0	0	11	0	2	13	2	2	2
SLC16A5	1	10	1	11	12	1	0	0	11	0	4	13	0	2	4
ARMC7	2	11	1	13	13	1	0	1	11	0	3	13	1	3	4
NT5C	1	8	1	9	7	1	0	1	6	0	3	10	1	3	3
HN1	2	6	1	7	5	1	0	1	6	0	5	8	2	3	3
SUMO2	2	4	0	3	2	1	1	1	3	0	4	5	3	1	1
NUP85	4	3	2	4	2	0	1	4	2	0	5	7	2	0	0
MRPS7	6	10	5	9	3	1	1	7	6	1	6	14	1	1	3
GGA3	6	10	5	9	3	1	1	7	6	1	6	14	1	1	3
MIF4GD	10	11	7	13	7	1	1	9	9	1	7	16	1	1	4
SLC25A19	11	13	7	14	9	1	1	9	9	3	7	21	1	1	4
GRB2	0	4	1	9	6	1	0	2	4	2	7	9	1	0	1
CASKIN2	0	3	1	2	1	0	0	0	7	0	1	5	0	0	0
TSEN54	0	3	1	2	1	0	0	0	7	0	1	5	0	0	0
LLGL2	1	4	1	6	4	0	0	0	7	0	2	6	0	0	1
SMIM5	1	5	1	7	3	0	0	1	2	1	3	3	0	2	1
SMIM6	2	4	2	8	3	0	0	1	1	1	3	4	0	2	1
SAP30BP	2	4	2	7	3	0	0	1	0	1	3	4	0	2	1
RECQL5	2	4	2	7	3	0	0	1	0	1	3	4	0	2	1
ITGB4	1	4	1	3	0	0	0	0	3	0	0	4	1	1	0
GALK1	7	7	1	6	5	1	0	3	5	0	3	7	3	5	0
H3F3B	7	7	1	6	5	1	0	3	5	0	4	8	3	5	0
UNK	7	7	1	6	5	1	0	3	5	0	4	8	3	5	0
UNC13D	1	9	2	10	4	1	0	0	5	0	6	6	3	1	0
WBP2	1	11	2	11	5	1	0	0	7	0	8	7	5	1	2
TRIM47	1	11	2	11	5	1	0	0	7	0	7	6	5	1	2
TRIM65	1	9	2	9	4	1	0	0	6	0	8	5	4	1	2
MRPL38	1	8	2	8	4	1	0	0	6	0	8	5	4	1	2
FBF1	1	4	0	3	2	0	0	0	5	1	6	2	4	0	3
TEN1	1	3	0	3	2	0	0	0	5	1	4	4	2	0	1
ACOX1	1	3	0	3	2	0	0	0	5	1	4	4	2	0	1
EVPL	2	3	0	3	2	0	0	0	6	1	3	6	2	0	1
SRP68	1	3	0	1	0	0	0	1	4	0	1	5	1	0	1
EXOC7	1	3	2	2	0	0	0	1	4	0	2	5	1	0	1
FOXJ1	2	5	4	4	3	0	0	2	4	0	1	7	0	0	1
RNF157	7	6	8	13	12	1	1	6	12	1	8	16	1	6	4
UBALD2	7	5	7	12	11	1	1	7	11	1	7	14	1	6	3
PRPSAP1	1	3	0	0	0	0	0	1	2	0	1	2	1	1	0
SPHK1	1	4	0	2	2	0	0	0	3	0	2	4	1	1	0
UBE2O	2	6	2	12	9	0	0	4	6	0	3	14	0	0	1
RHBDF2	4	6	2	10	7	0	1	6	8	0	4	12	1	2	1
PRCD	6	6	2	11	10	0	2	6	7	0	5	11	2	5	1
CYGB	4	5	1	7	7	0	2	5	7	0	5	8	2	5	0
ST6GALNAC2	3	1	0	3	4	0	2	2	2	0	2	2	1	4	0
ST6GALNAC1	0	1	0	2	2	1	0	0	3	0	2	2	0	0	1
MXRA7	0	6	0	5	3	1	1	3	9	0	5	8	3	4	2
JMJD6	0	5	0	5	2	0	1	3	7	0	4	7	3	4	1
METTL23	0	5	0	5	2	0	1	3	7	0	4	7	3	4	1
MFSD11	0	5	0	6	3	0	1	3	7	0	5	7	3	4	1
SRSF2	0	5	0	6	3	0	1	3	7	0	5	7	3	4	1
MGAT5B	0	3	0	0	0	0	0	0	0	0	1	2	0	0	0
SEC14L1	3	4	3	7	3	0	0	2	2	0	2	8	1	1	0
SEPT9	5	7	4	11	7	0	0	3	11	1	5	16	1	4	3
FLJ45079	4	5	1	12	6	0	0	2	8	0	11	6	0	2	2
TNRC6C	1	2	0	1	2	0	0	0	1	0	2	2	1	0	2
TMC8	10	16	6	25	18	1	0	6	22	1	8	25	2	9	4
TMC6	10	16	6	25	18	1	0	6	22	1	8	25	2	9	4
C17orf99	10	16	6	28	19	2	0	6	25	1	10	26	2	10	5
SYNGR2	9	17	5	27	18	2	0	6	25	1	10	25	2	9	5
TK1	7	11	2	20	13	2	0	3	18	1	7	18	2	6	5
AFMID	7	11	2	20	13	2	0	3	18	1	7	18	2	6	5
BIRC5	2	8	1	15	9	2	0	1	13	0	7	13	3	2	6
TMEM235	1	4	1	10	7	1	0	0	8	0	5	9	2	2	6
SOCS3	6	11	4	28	16	0	0	2	18	1	7	16	0	2	3
PGS1	5	9	4	21	13	0	0	2	13	0	6	14	0	2	3
CYTH1	3	7	4	13	10	0	1	1	12	2	4	18	1	2	1
USP36	1	2	0	1	0	0	0	0	3	0	2	4	0	1	2
TIMP2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
LGALS3BP	0	1	0	0	0	0	0	1	1	0	0	2	0	0	1
CANT1	0	1	0	0	0	0	0	1	2	0	1	4	0	0	1
C1QTNF1	0	1	0	0	0	0	0	1	2	0	1	4	0	0	1
ENGASE	0	1	0	0	0	1	0	0	3	0	3	4	0	0	1
CBX2	4	6	1	2	0	1	0	1	5	0	1	6	0	0	1
CBX8	4	4	1	4	1	1	0	1	3	0	2	6	0	0	2
CBX4	3	4	1	4	1	1	0	1	3	0	4	7	0	0	2
TBC1D16	0	1	0	0	0	0	0	2	2	0	0	2	0	1	0
CCDC40	0	1	0	0	0	0	0	2	2	0	0	2	0	1	0
GAA	0	2	0	1	1	1	1	0	3	0	3	3	1	0	1
EIF4A3	0	3	0	1	1	1	1	0	3	0	3	4	1	0	1
CARD14	2	3	0	2	1	0	1	0	2	0	5	4	0	0	0
SGSH	4	8	2	8	5	0	0	5	7	0	3	8	0	2	3
SLC26A11	4	8	2	8	5	0	0	5	7	0	3	8	0	2	3
RNF213	4	8	2	8	5	0	0	6	8	0	5	7	0	4	3
ENDOV	0	3	0	2	2	0	1	0	4	0	1	4	1	0	0
NPTX1	0	2	0	1	1	0	1	0	2	0	1	4	0	0	0
RPTOR	2	1	0	0	1	0	0	1	0	1	3	2	3	1	0
CHMP6	0	2	0	1	0	0	0	4	4	0	2	3	2	1	1
BAIAP2	0	3	0	3	2	0	0	0	6	0	2	5	2	0	3
AATK	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0
ENTHD2	2	6	0	3	3	2	0	1	6	0	4	5	1	1	2
C17orf89	2	6	0	3	3	2	0	1	6	0	4	5	1	1	2
SLC38A10	1	3	0	3	3	0	0	0	3	0	3	4	0	1	0
TMEM105	0	5	0	4	2	0	0	0	5	0	3	5	0	0	0
ACTG1	2	11	0	8	3	0	0	5	11	0	2	8	2	4	3
NPLOC4	0	4	2	5	3	3	0	0	6	0	2	6	1	2	2
TSPAN10	0	4	2	5	3	3	0	0	6	0	2	6	1	2	2
PDE6G	2	4	1	4	2	3	0	0	6	0	2	6	1	4	2
OXLD1	3	6	1	4	2	3	0	0	9	0	3	6	1	4	3
CCDC137	3	6	1	4	2	3	0	0	9	0	3	6	1	4	3
ARL16	3	6	1	4	2	3	0	0	9	0	4	6	1	4	3
HGS	3	6	1	4	2	3	0	0	9	0	4	6	1	4	3
MRPL12	3	6	1	3	2	2	0	0	7	0	4	5	0	4	2
SLC25A10	3	6	1	3	2	2	0	0	7	0	4	5	0	4	2
GCGR	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0
PPP1R27	3	7	0	3	1	1	0	2	6	0	4	7	4	0	3
P4HB	4	9	0	3	1	1	1	3	6	0	4	9	4	0	3
ARHGDIA	4	11	0	3	1	2	1	3	8	0	4	9	4	0	3
ANAPC11	4	15	0	3	2	3	1	3	11	0	4	9	4	0	4
ALYREF	4	15	0	3	2	3	1	3	11	0	4	9	4	0	4
NPB	4	15	0	3	2	3	1	3	11	0	4	9	4	0	4
PCYT2	3	14	0	3	2	2	1	3	11	0	2	8	3	0	3
SIRT7	2	14	0	2	1	2	1	1	11	0	3	6	3	0	2
MAFG	1	13	0	2	1	3	1	1	10	0	2	4	1	0	3
PYCR1	1	13	0	3	1	3	1	1	10	0	2	4	1	1	3
MYADML2	0	11	0	3	1	3	0	1	10	0	2	2	1	1	3
NOTUM	0	11	0	3	1	3	0	1	10	0	2	2	1	1	3
ASPSCR1	0	9	0	2	0	3	0	1	8	0	2	3	1	1	4
STRA13	0	7	0	3	0	4	0	2	8	0	2	5	2	3	4
LRRC45	0	7	0	3	0	4	0	2	8	0	2	5	2	3	4
RAC3	0	6	0	1	0	3	0	3	6	0	2	4	1	4	3
DCXR	0	6	0	1	0	3	0	2	6	0	2	4	1	3	3
RFNG	0	8	0	1	0	4	0	2	8	0	3	5	1	3	4
GPS1	0	8	0	1	0	4	0	2	8	0	3	5	1	3	4
DUS1L	0	9	0	3	1	4	0	2	8	0	4	5	1	3	4
FASN	0	5	0	2	2	2	0	2	4	0	2	2	0	4	3
CCDC57	1	9	0	4	2	0	0	0	9	0	3	9	2	0	1
SLC16A3	2	10	0	5	3	0	0	1	12	0	4	9	2	0	1
CSNK1D	2	12	1	10	9	1	1	2	18	0	3	7	2	0	4
CD7	2	6	1	10	13	1	1	2	18	0	1	6	2	0	5
SECTM1	1	5	1	10	14	1	1	3	15	0	0	6	2	0	5
TEX19	1	2	1	5	7	0	0	4	9	0	0	3	1	1	2
HEXDC	4	6	3	8	4	2	0	5	8	1	2	8	3	3	5
OGFOD3	4	6	3	8	4	2	0	5	8	1	2	8	3	3	5
C17orf62	5	7	3	8	3	3	0	3	8	1	4	10	4	3	6
NARF	5	7	3	5	3	3	0	1	8	1	5	10	4	2	6
FOXK2	2	5	2	8	8	2	0	0	6	0	6	9	3	1	3
WDR45B	0	1	0	2	1	0	0	0	2	0	3	4	0	1	1
RAB40B	0	0	0	1	2	1	0	1	2	0	2	2	0	0	3
FN3KRP	0	1	0	1	2	1	0	1	3	0	3	3	0	0	3
FN3K	0	2	0	1	2	1	0	1	3	0	3	3	1	0	3
TBCD	0	2	0	1	2	0	0	3	2	0	2	2	1	0	2
B3GNTL1	0	1	0	0	0	0	0	1	4	0	2	2	0	1	0
METRNL	0	1	0	0	0	0	0	1	4	0	2	2	0	1	0
USP14	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0
THOC1	1	1	1	1	1	0	0	0	3	0	1	2	1	2	0
COLEC12	1	0	0	1	1	0	0	0	1	0	1	2	0	0	0
CETN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLUL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TYMS	1	4	1	4	2	0	0	1	2	0	4	5	0	0	1
ENOSF1	1	0	0	0	0	0	0	1	0	0	1	3	0	0	0
YES1	1	5	3	6	3	0	0	0	5	1	0	2	0	0	1
ADCYAP1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
METTL4	1	3	0	1	0	0	0	0	0	0	2	1	1	0	0
NDC80	1	3	0	1	0	0	0	0	0	0	2	1	1	0	0
SMCHD1	2	5	0	2	2	0	0	1	3	1	1	7	0	0	0
EMILIN2	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
LPIN2	5	4	0	6	7	0	1	1	6	0	6	12	0	2	1
MYOM1	7	7	6	13	12	0	1	4	6	2	7	14	4	2	1
MYL12A	6	7	5	13	11	0	1	2	5	2	7	13	4	4	1
MYL12B	6	8	5	13	10	0	1	2	5	2	6	13	4	4	1
TGIF1	2	2	4	5	6	0	0	2	3	0	5	10	0	2	0
DLGAP1	0	2	0	5	3	0	0	0	2	0	1	0	0	0	0
ZBTB14	2	2	0	0	0	0	0	0	2	0	0	2	0	0	1
EPB41L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM200C	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
L3MBTL4	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0
ARHGAP28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB12	5	5	5	9	12	0	1	2	3	2	3	7	0	1	1
NDUFV2	14	9	11	13	10	1	0	10	10	0	6	16	0	6	3
ANKRD12	10	6	5	3	4	1	0	6	9	0	6	11	0	4	1
TWSG1	4	2	0	1	1	0	0	0	3	0	1	4	0	0	0
RALBP1	2	2	0	3	0	0	1	0	2	0	1	3	0	0	0
PPP4R1	1	0	2	1	0	0	0	0	1	0	1	6	0	0	0
RAB31	2	2	1	3	2	0	0	0	2	0	2	5	0	0	1
TXNDC2	0	1	0	1	1	1	0	0	2	0	0	4	1	0	1
VAPA	0	1	0	1	1	1	0	0	2	0	0	4	1	0	1
APCDD1	1	1	0	1	1	0	0	2	3	0	0	3	0	1	1
NAPG	1	3	1	3	2	1	0	2	5	0	0	5	2	1	1
GNAL	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CHMP1B	2	2	0	5	0	0	0	1	3	1	1	4	2	1	0
MPPE1	1	5	2	3	1	0	0	2	4	0	2	4	1	2	0
IMPA2	0	1	0	0	0	0	0	0	2	0	1	2	0	0	0
ANKRD62	1	0	1	2	1	0	0	0	1	0	1	1	0	0	0
CIDEA	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
TUBB6	0	0	0	2	3	0	0	0	2	0	0	5	0	0	0
AFG3L2	0	4	0	2	0	0	0	0	2	0	2	1	2	0	1
SPIRE1	0	1	0	0	1	0	1	0	2	0	0	2	1	0	0
CEP76	0	1	0	0	1	0	1	0	3	0	0	3	1	0	0
PTPN2	3	5	1	7	7	0	0	2	4	0	2	8	1	0	0
SEH1L	1	3	1	5	3	1	1	5	6	0	5	6	1	1	0
CEP192	3	3	1	5	2	1	1	6	4	0	5	6	1	2	0
LDLRAD4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FAM210A	1	2	0	4	2	0	0	0	1	0	1	1	1	3	0
RNMT	1	2	0	4	2	0	0	0	1	0	1	1	1	3	0
MC2R	1	0	0	0	1	0	0	0	0	0	0	2	0	0	1
ZNF519	0	2	0	0	1	1	0	0	1	0	1	1	0	0	1
ROCK1	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0
GREB1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESCO1	4	5	0	1	2	0	0	0	4	0	3	3	3	2	0
SNRPD1	4	5	0	1	2	0	0	0	4	0	3	4	3	2	0
ABHD3	0	2	2	4	2	0	0	0	3	0	4	7	0	1	0
MIB1	0	2	2	3	1	0	0	0	2	0	4	5	0	1	0
GATA6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
RBBP8	2	1	0	1	3	0	0	0	0	0	4	2	0	0	1
CABLES1	0	1	1	4	3	0	0	0	2	0	0	4	0	0	1
TMEM241	2	3	1	8	5	0	0	0	4	0	6	3	0	0	1
RIOK3	4	4	1	8	6	0	0	0	4	0	6	4	0	0	1
C18orf8	5	3	0	3	3	0	0	0	2	0	3	9	0	0	1
NPC1	1	2	0	7	3	1	0	0	4	0	0	6	0	0	2
ANKRD29	2	0	2	6	3	0	0	0	2	0	1	3	0	0	1
LAMA3	1	0	2	1	1	0	0	0	0	0	1	4	0	0	0
TTC39C	9	4	3	10	13	0	0	8	7	0	5	20	0	5	2
CABYR	2	1	1	0	0	0	0	0	0	0	0	3	0	0	0
OSBPL1A	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IMPACT	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HRH4	3	1	1	0	0	0	0	0	2	0	0	2	0	0	1
ZNF521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SS18	2	1	2	3	4	0	1	2	2	0	1	4	0	1	0
TAF4B	2	3	2	7	4	0	0	0	2	0	0	4	0	0	1
KCTD1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0
AQP4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CHST9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDH2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
DSC3	3	0	3	0	0	0	0	1	0	0	0	4	0	0	0
DSC2	3	0	2	0	0	0	0	0	0	0	0	3	0	0	0
DSC1	1	0	1	0	0	0	0	0	0	0	2	2	0	0	0
DSG1	1	1	0	3	2	0	0	0	0	0	0	2	0	0	0
