tf	him	genes	status
MGA	k562_758	CPNE1;RBM12;ERGIC3;NFS1;ROMO1;PHF20;RBM39;SPAG4	real
MGA	k562_758	C20orf195;ACOT8;ARFRP1;ACOT8;GMEB2	random
MGA	k562_758	EEF1A2;CTSA;C20orf195;CTSA;GMEB2	random
MGA	k562_758	KCNQ2;DNTTIP1;EEF1A2;DNTTIP1;LIME1	random
MGA	k562_758	PPDPF;DNTTIP1;GMEB2;SLC12A5;RTEL1	random
MGA	k562_758	PTK6;NEURL2;KCNQ2;SNX21;TNFRSF6B	random
MGA	k562_758	RTEL1;PCIF1;PPDPF;UBE2C;TPD52L2	random
MGA	k562_758	STMN3;SLC12A5;PTK6;ZSWIM1;ZBTB46	random
MGA	k562_758	ZGPAT;SNX21;RTEL1;ZSWIM3;ZGPAT	random
MNT	k562_2	CRABP2;ETV3;FCGR2A;GJA5;HSPA6;LENEP;PEAR1;S100A3	real
MNT	k562_2	B4GALT3;ATP1A4;ANGEL2;AP4B1;APITD1	random
MNT	k562_2	BGLAP;CD84;CD55;DENND2D;ECE1	random
MNT	k562_2	C1orf226;DCAF6;ETNK2;LAMTOR5;FBLIM1	random
MNT	k562_2	DUSP27;IGSF9;HSD11B1;LRIG2;FHAD1	random
MNT	k562_2	GORAB;ILF2;KCTD3;MOV10;HMGCL	random
MNT	k562_2	LMX1A;LY9;LGR6;PALMD;MFAP2	random
MNT	k562_2	TADA1;PYGO2;SLC30A1;RSBN1;NIPAL3	random
MNT	k562_2	TSTD1;SLAMF6;TATDN3;VAV3;RSG1	random
MNT	k562_80	APOBR;CLN3;ASPHD1;SEZ6L2;ATXN2L;BCKDK;BCL7C;CTF1;CD2BP2;CDR2;CHP2;CORO1A;DCTPP1;DCUN1D3;LYRM1;EEF2K;FBRS;FBXL19;FUS;HIRIP3;INO80E;HSD3B7;ITGAL;KAT8;ORAI3;SETD1A;PHKG2;POLR3E;PRR14;PRSS8;RBBP6;RNF40;SEPHS2;SEPT1;SH2B1;TUFM;SPNS1;SRCAP;STX1B;STX4;SULT1A1;SULT1A2;TAOK2;TBC1D10B;ZNF48;VKORC1;XPO6;YPEL3;TBX6;ZNF629;ZNF646;ZNF668;ZNF688;ZNF689;ZNF747;ZNF764;ZNF768;ZNF771;ZNF785	real
MNT	k562_80	ADCY9;ALG1;ALG1;ABAT;ABCA3	random
MNT	k562_80	ATP6V0C;AMDHD2;AMDHD2;ALG1;ANKS3	random
MNT	k562_80	C16orf72;ARHGDIG;C16orf71;AMDHD2;C16orf71	random
MNT	k562_80	C16orf91;ATF7IP2;C16orf72;C16orf59;C16orf72	random
MNT	k562_80	C16orf91;ATF7IP2;CDIP1;C16orf71;CARHSP1	random
MNT	k562_80	CCNF;AXIN1;CIITA;C16orf72;CASKIN1	random
MNT	k562_80	CDIP1;C16orf13;CLUAP1;CASKIN1;CCNF	random
MNT	k562_80	CLUAP1;C16orf71;CORO7;CCNF;CDIP1	random
MNT	k562_80	CREBBP;CACNA1H;CORO7-PAM16;CDIP1;CLDN6	random
MNT	k562_80	DEXI;CARHSP1;CPPED1;CIITA;CORO7	random
MNT	k562_80	E4F1;CASKIN1;CREBBP;CLDN6;CORO7-PAM16	random
MNT	k562_80	FAHD1;CCNF;DEXI;CLUAP1;CREBBP	random
MNT	k562_80	FLYWCH2;DECR2;DNAJA3;CORO7-PAM16;DEXI	random
MNT	k562_80	GLIS2;FBXL16;DNASE1;DNASE1;E4F1	random
MNT	k562_80	GLYR1;FLYWCH1;E4F1;EMP2;EMP2	random
MNT	k562_80	HAGH;GLYR1;ECI1;GFER;FBXL16	random
MNT	k562_80	HCFC1R1;HAGHL;EMP2;GLYR1;FLYWCH1	random
MNT	k562_80	HMOX2;HBQ1;FLYWCH2;GSPT1;GFER	random
MNT	k562_80	IL32;KREMEN2;GLIS2;HCFC1R1;GNPTG	random
MNT	k562_80	KCTD5;LMF1;GSPT1;HMOX2;HAGHL	random
MNT	k562_80	LITAF;MEFV;HMOX2;IL32;HN1L	random
MNT	k562_80	MEIOB;MEIOB;IL32;KREMEN2;KREMEN2	random
MNT	k562_80	METTL22;METTL22;KREMEN2;LITAF;LMF1	random
MNT	k562_80	MGRN1;MMP25;LITAF;METTL22;MAPK8IP3	random
MNT	k562_80	MRPS34;NAGPA;MEFV;MLST8;MEFV	random
MNT	k562_80	NAA60;NARFL;METTL22;MMP25;MLST8	random
MNT	k562_80	NAGPA;NDUFB10;MGRN1;MSRB1;MRPS34	random
MNT	k562_80	NDUFB10;NME4;MLST8;MSRB1;NDUFB10	random
MNT	k562_80	NTHL1;NMRAL1;MMP25;NAA60;NME3	random
MNT	k562_80	NTN3;NPW;NAA60;NAGPA;NPW	random
MNT	k562_80	NUBP2;NTHL1;NAGPA;NTHL1;NTHL1	random
MNT	k562_80	PAM16;NTN3;NLRC3;NUDT16L1;NTN3	random
MNT	k562_80	PGP;PDPK1;NMRAL1;PAM16;NUBP2	random
MNT	k562_80	PKMYT1;PKMYT1;NTN3;PAQR4;PAQR4	random
MNT	k562_80	PMM2;PPL;NUDT16L1;PDPK1;PKMYT1	random
MNT	k562_80	PRSS22;RAB11FIP3;PAM16;PGP;PRSS21	random
MNT	k562_80	RNPS1;RAB26;PDPK1;PRSS21;RAB26	random
MNT	k562_80	SLX4;RAB40C;PGP;PRSS22;RHBDL1	random
MNT	k562_80	SNN;RHBDL1;PKMYT1;RAB26;RNPS1	random
MNT	k562_80	SNN;ROGDI;PPL;RNPS1;RPS2	random
MNT	k562_80	SPSB3;RPUSD1;PRSS21;RPS2;RPUSD1	random
MNT	k562_80	SRRM2;SEC14L5;ROGDI;RSL1D1;SEC14L5	random
MNT	k562_80	SYNGR3;SLC9A3R2;RSL1D1;SEC14L5;SOX8	random
MNT	k562_80	TBC1D24;SRRM2;SEC14L5;SRL;SPSB3	random
MNT	k562_80	TBL3;TCEB2;SLX4;SYNGR3;SRL	random
MNT	k562_80	TCEB2;TMEM186;SRL;TBC1D24;SYNGR3	random
MNT	k562_80	TFAP4;TMEM204;SRRM2;TBL3;TBC1D24	random
MNT	k562_80	TIGD7;TNFRSF12A;TFAP4;TCEB2;TIGD7	random
MNT	k562_80	TMEM204;TPSAB1;THOC6;THOC6;TPSB2	random
MNT	k562_80	TNFRSF12A;TPSB2;TMEM186;TIGD7;TPSD1	random
MNT	k562_80	TSC2;TPSD1;TNFRSF12A;TRAF7;TSC2	random
MNT	k562_80	TVP23A;TSC2;TRAP1;TRAP1;TSR3	random
MNT	k562_80	VASN;UBE2I;VASN;UBN1;TVP23A	random
MNT	k562_80	ZNF174;UNKL;ZG16B;VASN;UBALD1	random
MNT	k562_80	ZNF200;VASN;ZNF200;ZG16B;UNKL	random
MNT	k562_80	ZNF205;WFIKKN1;ZNF263;ZNF174;WDR24	random
MNT	k562_80	ZNF597;ZNF200;ZNF597;ZNF213;ZNF263	random
MNT	k562_80	ZNF598;ZNF263;ZNF75A;ZNF597;ZNF598	random
MNT	k562_80	ZSCAN32;ZNF598;ZSCAN32;ZNF75A;ZSCAN32	random
MNT	k562_246	ANG;RNASE4;APEX1;OSGEP;TMEM55B;ARHGEF40;NDRG2;CPNE6;DHRS4;DHRS4L2;EMC9;PSME2;RNF31;IRF9;REC8	real
MNT	k562_246	AK7;AP5M1;ABCD4;ALDH6A1;CDC42BPB	random
MNT	k562_246	ASB2;ARID4A;EIF2B2;AREL1;CINP	random
MNT	k562_246	ATG2B;C14orf37;ELMSAN1;COQ6;CKB	random
MNT	k562_246	BTBD7;EXOC5;ELMSAN1;ENTPD5;CKB	random
MNT	k562_246	C14orf132;GCH1;ENTPD5;FAM161B;DEGS2	random
MNT	k562_246	DDX24;MAPK1IP1L;ISM2;GSTZ1;EIF5	random
MNT	k562_246	IFI27L1;NAA30;ISM2;IRF2BPL;EML1	random
MNT	k562_246	ITPK1;OTX2;JDP2;RPS6KL1;EML1	random
MNT	k562_246	MOAP1;PSMA3;LIN52;SPTLC2;MARK3	random
MNT	k562_246	PPP4R4;SAMD4A;NEK9;SPTLC2;SLC25A29	random
MNT	k562_246	TMEM251;SAMD4A;SAMD15;TMEM63C;TNFAIP2	random
MNT	k562_246	UBR7;SOCS4;TMED10;VIPAS39;TRAF3	random
MNT	k562_246	UNC79;TOMM20L;TMED8;VRTN;WARS	random
MNT	k562_246	VRK1;TOMM20L;VIPAS39;ZNF410;YY1	random
MNT	k562_246	VRK1;WDHD1;ZNF410;ZNF410;ZNF839	random
MNT	k562_248	ACSF3;APRT;CDH15;CYBA;GALNS;TRAPPC2L;MVD;SNAI3;ZFPM1;ZNF778	real
MNT	k562_248	ABCA3;CES4A;AMDHD2;CHTF18;AHSP	random
MNT	k562_248	C16orf59;CKLF;CASKIN1;HBQ1;ARMC5	random
MNT	k562_248	MLST8;E2F4;E4F1;HBQ1;BCKDK	random
MNT	k562_248	NTHL1;FAM96B;GFER;JMJD8;C16orf58	random
MNT	k562_248	PDPK1;FBXL8;KCTD5;LMF1;FUS	random
MNT	k562_248	RNPS1;HSF4;PGP;PIGQ;PRSS8	random
MNT	k562_248	SRRM2;KCTD19;SRRM2;RHBDL1;TGFB1I1	random
MNT	k562_248	SRRM2;LRRC29;SRRM2;RHOT2;ZNF267	random
MNT	k562_248	SYNGR3;RRAD;TBC1D24;WDR24;ZNF646	random
MNT	k562_248	TRAF7;TMEM208;TSC2;WFIKKN1;ZNF843	random
MNT	k562_338	C2CD2L;DPAGT1;DDX6;H2AFX;HINFP;HYOU1;MCAM;PHLDB1;RPS25;TRAPPC4;SLC37A4;VPS11	real
MNT	k562_338	AIP;CHID1;BRSK2;AIP;AP2A2	random
MNT	k562_338	ANKRD13D;DEAF1;CD151;CABP4;CD151	random
MNT	k562_338	CDK2AP2;EPS8L2;CEND1;CARNS1;CEND1	random
MNT	k562_338	KDM2A;HRAS;CHID1;CDK2AP2;CHID1	random
MNT	k562_338	PITPNM1;MUC2;DEAF1;CLCF1;EPS8L2	random
MNT	k562_338	POLD4;PDDC1;DEAF1;NUDT8;IRF7	random
MNT	k562_338	PTPRCAP;PHRF1;MUC2;PTPRCAP;PNPLA2	random
MNT	k562_338	RAD9A;PKP3;PNPLA2;RAD9A;POLR2L	random
MNT	k562_338	RCE1;POLR2L;POLR2L;RPS6KB2;RNH1	random
MNT	k562_338	RPS6KB2;RASSF7;RPLP2;SSH3;SLC25A22	random
MNT	k562_338	TBC1D10C;RPLP2;TALDO1;TBC1D10C;TOLLIP	random
MNT	k562_338	TMEM134;SLC25A22;TSPAN4;TCIRG1;TSPAN4	random
MNT	k562_362	AAMP;PNKD;AGAP1;AP1S3;ARMC9;COPS7B;PDE6D;FAM124B;IRS1;KCNE4;NCL;PTMA	real
MNT	k562_362	BMP10;ABCA12;ACVR1;CDC42EP3;COL3A1	random
MNT	k562_362	EGR4;BARD1;ACVR1C;EIF2AK2;COL3A1	random
MNT	k562_362	IMMT;EPHA4;CACNB4;FOSL2;EEF1B2	random
MNT	k562_362	LRRTM1;GPBAR1;EPC2;HAAO;FAM126B	random
MNT	k562_362	MRPL19;IGFBP2;FMNL2;HEATR5B;KCTD18	random
MNT	k562_362	MRPL35;IKZF2;GALNT3;LCLAT1;MARS2	random
MNT	k562_362	MXD1;IKZF2;GCA;MEMO1;MFSD6	random
MNT	k562_362	POLE4;MRPL44;NR4A2;QPCT;NRP2	random
MNT	k562_362	PRADC1;PAX3;RBM43;SIX3;PGAP1	random
MNT	k562_362	TACR1;SP140L;TANK;SRBD1;PLCL1	random
MNT	k562_362	VAMP5;VIL1;TBR1;THUMPD2;WDR12	random
MNT	k562_362	WDR54;WDFY1;TNFAIP6;YPEL5;ZDBF2	random
MNT	k562_422	ABCG1;ADARB1;CBR3;COL18A1;LSS;PCBP3;POFUT2;SIK1;SLC19A1;SUMO3;ZBTB21	real
MNT	k562_422	AGPAT3;CBR1;ATP5O;CHAF1B;BACE2	random
MNT	k562_422	CHAF1B;DOPEY2;C21orf59;GART;BRWD1	random
MNT	k562_422	DIP2A;DSCR4;CCT8;IFNAR2;CBS	random
MNT	k562_422	DIP2A;ETS2;CCT8;IL10RB;CSTB	random
MNT	k562_422	ERG;HLCS;GART;MORC3;ETS2	random
MNT	k562_422	PDE9A;KCNE1;IFNAR2;PDE9A;HLCS	random
MNT	k562_422	PWP2;KCNJ6;ITSN1;RUNX1;HMGN1	random
MNT	k562_422	RRP1B;LRRC3;PSMG1;SETD4;ITSN1	random
MNT	k562_422	SLC37A1;PKNOX1;SYNJ1;SYNJ1;PKNOX1	random
MNT	k562_422	TRPM2;SH3BGR;TCP10L;TCP10L;PSMG1	random
MNT	k562_422	UBE2G2;TTC3;TIAM1;TCP10L;UBASH3A	random
MNT	k562_425	EMC6;TAX1BP3;KIAA0753;TXNDC17;METTL16;MNT;RTN4RL1;SGSM2;SMG6;SRR;TRPV3	real
MNT	k562_425	ABCA5;AFMID;ATAD5;AKAP10;C17orf100	random
MNT	k562_425	ARSG;ATP5H;C17orf75;DHRS7B;C17orf107	random
MNT	k562_425	BPTF;CANT1;CCL2;FLII;KCTD11	random
MNT	k562_425	C17orf58;FBF1;CCL2;MPRIP;KIF1C	random
MNT	k562_425	GNA13;GPRC5C;CPD;PLD6;P2RX1	random
MNT	k562_425	MAP2K6;NAT9;EFCAB5;PRPSAP2;POLR2A	random
MNT	k562_425	NOL11;PGS1;MYO1D;RAI1;RAP1GAP2	random
MNT	k562_425	PRKCA;SPHK1;RAB11FIP4;SREBF1;SLC16A13	random
MNT	k562_425	SLC16A6;TNRC6C;SSH2;TMEM11;SLC52A1	random
MNT	k562_425	SMURF2;UNC13D;TP53I13;TOM1L2;TNFSF12	random
MNT	k562_425	WIPI1;USH1G;UTP6;ZNF287;XAF1	random
MNT	k562_498	APOBEC3B;APOBEC3C;APOBEC3D;APOBEC3F;APOBEC3G;APOBEC3H;CBX6;CBX7;DNAL4;NUP50;PDGFB;RPS19BP1;SYNGR1;TAB1	real
MNT	k562_498	ARSA;ALG12;CSF2RB;CYTH4	random
MNT	k562_498	C22orf34;ARSA;CYTH4;EIF3D	random
MNT	k562_498	CRELD2;CHKB;H1F0;FOXRED2	random
MNT	k562_498	DENND6B;CRELD2;LGALS2;KCTD17	random
MNT	k562_498	KLHDC7B;KLHDC7B;MICALL1;LGALS2	random
MNT	k562_498	LDOC1L;LDOC1L;NOL12;MFNG	random
MNT	k562_498	MAPK11;LMF2;PICK1;MPST	random
MNT	k562_498	NCAPH2;NCAPH2;PISD;MYH9	random
MNT	k562_498	ODF3B;ODF3B;POLR2F;NCF4	random
MNT	k562_498	PLXNB2;PANX2;PVALB;PDXP	random
MNT	k562_498	SELO;RABL2B;RAC2;PIK3IP1	random
MNT	k562_498	SHANK3;SCO2;SH3BP1;SH3BP1	random
MNT	k562_498	SHANK3;TRABD;SSTR3;SSTR3	random
MNT	k562_498	TYMP;ZBED4;TST;TST	random
MNT	k562_639	ABCA7;ARID3A;ATP5D;MIDN;AZU1;BSG;CDC34;CFD;ELANE;CIRBP;CNN2;TMEM259;DUS3L;FSTL3;FUT5;GPX4;GZMM;HMHA1;KISS1R;R3HDM4;MED16;NDUFA11;VMAC;PALM;POLR2E;POLRMT;PRSS57;PTBP1;RFX2;RNF126;SBNO2;STK11;TPGS1;WDR18	real
MNT	k562_639	ARMC6;ARMC6	random
MNT	k562_639	ATP13A1;ATP13A1	random
MNT	k562_639	C19orf60;C19orf60	random
MNT	k562_639	CILP2;CILP2	random
MNT	k562_639	COPE;COPE	random
MNT	k562_639	CRTC1;CRTC1	random
MNT	k562_639	ELL;DDX49	random
MNT	k562_639	FKBP8;ELL	random
MNT	k562_639	GDF1;FKBP8	random
MNT	k562_639	GDF15;GATAD2A	random
MNT	k562_639	GMIP;GDF15	random
MNT	k562_639	HAPLN4;HAPLN4	random
MNT	k562_639	KLHL26;HOMER3	random
MNT	k562_639	KXD1;ISYNA1	random
MNT	k562_639	LRRC25;LPAR2	random
MNT	k562_639	MAU2;LRRC25	random
MNT	k562_639	MEF2B;MAU2	random
MNT	k562_639	NR2C2AP;NR2C2AP	random
MNT	k562_639	PBX4;RFXANK	random
MNT	k562_639	SUGP2;RPSAP58	random
MNT	k562_639	TMEM161A;SUGP1	random
MNT	k562_639	TMEM59L;SUGP2	random
MNT	k562_639	TSSK6;TMEM161A	random
MNT	k562_639	UBA52;ZNF101	random
MNT	k562_639	UPF1;ZNF430	random
MNT	k562_639	ZNF101;ZNF486	random
MNT	k562_639	ZNF430;ZNF493	random
MNT	k562_639	ZNF492;ZNF506	random
MNT	k562_639	ZNF506;ZNF681	random
MNT	k562_639	ZNF675;ZNF714	random
MNT	k562_639	ZNF682;ZNF726	random
MNT	k562_639	ZNF726;ZNF726	random
MNT	k562_639	ZNF726;ZNF85	random
MNT	k562_639	ZNF98;ZNF93	random
MNT	k562_716	C19orf66;CDC37;CDKN2D;KRI1;FDX1L;ICAM1;ICAM4;ICAM5;RAVER1;TYK2	real
MNT	k562_716	CD3EAP;C19orf60;CAMSAP3;ABHD8;C19orf60	random
MNT	k562_716	DMWD;CRTC1;CAMSAP3;ANO8;CRLF1	random
MNT	k562_716	ERCC2;GDF1;CTXN1;BST2;CRTC1	random
MNT	k562_716	FBXO46;GDF15;ELAVL1;GTPBP3;DDX49	random
MNT	k562_716	FOSB;ISYNA1;FCER2;MAP1S;FKBP8	random
MNT	k562_716	KLC3;KXD1;STXBP2;OCEL1;ISYNA1	random
MNT	k562_716	PPM1N;LRRC25;TGFBR3L;PGLS;ISYNA1	random
MNT	k562_716	PPP1R13L;SSBP4;TIMM44;PLVAP;KXD1	random
MNT	k562_716	SNRPD2;TMEM59L;TRAPPC5;UNC13A;TMEM59L	random
MNT	k562_716	VASP;UBA52;XAB2;USHBP1;UPF1	random
MNT	k562_786	AKT1;ZBTB42;C14orf79;CDCA4;CEP170B;GPR132;JAG2;NUDT14;PLD4	real
MNT	k562_786	CHMP4A;ADCY4;CBLN3;ACIN1;ACIN1	random
MNT	k562_786	CTSG;CHMP4A;CTSG;AJUBA;AJUBA	random
MNT	k562_786	EMC9;CTSG;DHRS1;C14orf93;CDH24	random
MNT	k562_786	EMC9;KHNYN;GZMB;CDH24;MMP14	random
MNT	k562_786	IPO4;LTB4R;GZMB;HAUS4;MRPL52	random
MNT	k562_786	LTB4R;MDP1;KHNYN;PABPN1;OXA1L	random
MNT	k562_786	NEDD8;RIPK3;NEDD8;PABPN1;OXA1L	random
MNT	k562_786	NYNRIN;SDR39U1;NFATC4;PRMT5;SLC7A7	random
MNT	k562_786	SDR39U1;TM9SF1;NOP9;PSMB5;SLC7A8	random
MNT	k562_787	BRF1;BTBD6;C14orf80;CRIP1;MTA1;PACS2;TMEM121	real
MNT	k562_787	AJUBA;CPNE6;ACIN1;AJUBA;DCAF11	random
MNT	k562_787	AJUBA;DCAF11;CDH24;CDH24;DHRS4	random
MNT	k562_787	CDH24;NEDD8-MDP1;CEBPE;CEBPE;MDP1	random
MNT	k562_787	CEBPE;NRL;PABPN1;MMP14;NEDD8	random
MNT	k562_787	HOMEZ;REC8;PSMB5;MRPL52;PCK2	random
MNT	k562_787	PSMB5;RIPK3;PSMB5;MRPL52;RNF31	random
MNT	k562_787	SLC7A8;RNF31;SLC7A8;PRMT5;TM9SF1	random
NFIC	k562_2	CRABP2;ETV3;FCGR2A;GJA5;HSPA6;LENEP;PEAR1;S100A3	real
NFIC	k562_2	ANGEL2;AK4;CDC42SE1;CCDC181;AQP10	random
NFIC	k562_2	CENPF;DIRAS3;CRTC2;METTL13;ILF2	random
NFIC	k562_2	DIEXF;GLIS1;DUSP23;MGST3;POGZ	random
NFIC	k562_2	FBXO28;GNG12;LAMTOR2;MRPS14;POLR3C	random
NFIC	k562_2	LPGAT1;JAK1;LMX1A;POGK;S100A1	random
NFIC	k562_2	MIA3;MYSM1;RRNAD1;SCYL3;S100A11	random
NFIC	k562_2	SMYD2;NFIA;SDHC;TIPRL;TAGLN2	random
NFIC	k562_2	TMEM206;WDR78;SELENBP1;TOR1AIP2;VPS45	random
NFIC	k562_3	ACTR8;CACNA2D2;CCDC13;CELSR3;COL7A1;HYAL1;IP6K2;MANF;RBM15B;NCKIPSD;OSBPL10;ZNF860;RASSF1;SCAP;SEMA3F;SLC26A6;TMEM115;UCN2;UQCRC1;VILL;VPRBP;ZBTB47;ZNF445	real
NFIC	k562_3	ABHD14A;ABHD14B;ABHD14A;ABTB1;ARPC4	random
NFIC	k562_3	APPL1;ACY1;ACY1;ACAD11;BRPF1	random
NFIC	k562_3	ARL6IP5;ATXN7;BAP1;ACAD9;BTD	random
NFIC	k562_3	BAP1;CCRL2;CHDH;ANAPC13;CHCHD4	random
NFIC	k562_3	BSN;DHX30;CTDSPL;CHCHD6;DPH3	random
NFIC	k562_3	GLYCTK;DOCK3;GOLGA4;COL6A5;EFHB	random
NFIC	k562_3	HYAL2;GMPPB;GPX1;CPNE4;HRH1	random
NFIC	k562_3	KIF9;GNL3;HEMK1;EFCAB12;IL17RC	random
NFIC	k562_3	LRTM1;HEMK1;KIF9;HGD;IL17RE	random
NFIC	k562_3	MAGI1;HYAL2;LRTM1;IFT122;IRAK2	random
NFIC	k562_3	NAT6;IFRD2;LRTM1;IL20RB;ITPR1	random
NFIC	k562_3	PRKAR2A;KBTBD8;NICN1;KIAA1257;LRRC3B	random
NFIC	k562_3	RBM6;LARS2;PCBP4;MCM2;MTMR14	random
NFIC	k562_3	SETD2;LZTFL1;PPM1M;MSL2;OXSM	random
NFIC	k562_3	SETD2;NDUFAF3;PTH1R;PARP14;PLCL2	random
NFIC	k562_3	SPATA12;QARS;RBM6;RPN1;RPUSD3	random
NFIC	k562_3	STAB1;SMARCC1;TMPPE;SEC22A;SETD5	random
NFIC	k562_3	TMA7;SMIM4;TUSC2;SNX4;SLC6A6	random
NFIC	k562_3	TNNC1;STAB1;TWF2;SRPRB;SRGAP3	random
NFIC	k562_3	UBA7;THOC7;USP19;TOPBP1;TBC1D5	random
NFIC	k562_3	USP19;TNNC1;USP4;TPRA1;TIMP4	random
NFIC	k562_3	WDR82;UBA7;ZDHHC3;ZBTB20;TSEN2	random
NFIC	k562_3	ZMYND10;ZMYND10;ZNF589;ZNF148;XPC	random
NFIC	k562_49	BMF;BUB1B;C15orf52;CCNDBP1;CHRNA7;DISP2;FSIP1;PAK6;SRP14;TUBGCP4;ZSCAN29	real
NFIC	k562_49	ADAMTS17;BTBD1;AQR;AKAP13;ADAL	random
NFIC	k562_49	ANPEP;C15orf40;AVEN;AP3S2;AP4E1	random
NFIC	k562_49	CIB1;HDGFRP3;EMC7;BCL2A1;CDAN1	random
NFIC	k562_49	CRTC3;IL16;FAM189A1;DET1;CHAC1	random
NFIC	k562_49	FAM174B;KLHL25;FMN1;FANCI;HAUS2	random
NFIC	k562_49	IQGAP1;PDE8A;KATNBL1;FES;JMJD7-PLA2G4B	random
NFIC	k562_49	KIF7;SEC11A;MTMR10;FURIN;MYEF2	random
NFIC	k562_49	MFGE8;ST20-MTHFS;NDN;GDPGP1;RTF1	random
NFIC	k562_49	POLG;VPS33B;OTUD7A;HAPLN3;THBS1	random
NFIC	k562_49	RCCD1;WHAMM;SLC12A6;MRPS11;ZFYVE19	random
NFIC	k562_49	ZNF710;ZNF592;ZNF770;SV2B;ZNF106	random
NFIC	k562_87	ACTR3B;C7orf13;RNF32;DNAJB6;INSIG1;LMBR1;MNX1;NOM1;NUB1;PAXIP1;RBM33;REPIN1;RHEB;UBE3C;WDR86;XRCC2;ZNF467;ZNF775;ZNF783	real
NFIC	k562_87	AGBL3;BPGM;AEBP1;BRAF;ABCB4	random
NFIC	k562_87	BPGM;C7orf49;AEBP1;C7orf55-LUC7L2;ADAM22	random
NFIC	k562_87	CALD1;CALD1;BLVRA;CLEC5A;BET1	random
NFIC	k562_87	CHCHD3;CEP41;CDK13;CNOT4;CASD1	random
NFIC	k562_87	CREB3L2;CEP41;DBNL;CREB3L2;CDK14	random
NFIC	k562_87	EXOC4;CHCHD3;ELMO1;GSTK1;COL1A2	random
NFIC	k562_87	KIAA1549;COPG2;MPLKIP;GSTK1;CROT	random
NFIC	k562_87	KIAA1549;CREB3L2;MRPL32;HIPK2;DBF4	random
NFIC	k562_87	KLF14;KLF14;MRPS24;KLRG2;GTPBP10	random
NFIC	k562_87	KLF14;LRGUK;POLM;LUC7L2;MTERF	random
NFIC	k562_87	LRGUK;MEST;PSMA2;MKRN1;PEX1	random
NFIC	k562_87	MKLN1;MKLN1;RALA;NDUFB2;PON2	random
NFIC	k562_87	MTPN;NUP205;SEPT7;PRSS1;RBM48	random
NFIC	k562_87	PLXNA4;PLXNA4;SEPT7;TMEM140;SAMD9	random
NFIC	k562_87	SLC13A4;SLC13A4;STK17A;TRIM24;SAMD9L	random
NFIC	k562_87	SLC35B4;TMEM140;UBE2D4;TRPV5;SLC25A40	random
NFIC	k562_87	TMEM140;TRIM24;URGCP;WDR91;SRI	random
NFIC	k562_87	TRIM24;TRIM24;VPS41;ZC3HAV1;TMEM243	random
NFIC	k562_87	WDR91;WDR91;YAE1D1;ZC3HAV1L;ZNF804B	random
NFIC	k562_88	CXorf56;NDUFA1;RNF113A;NKAP;NKRF;PGRMC1;RPL39;SEPT6;SLC25A43;SLC25A5;SOWAHD;THOC2;UBE2A;UPF3B	real
NFIC	k562_88	CCDC120;CCDC120;CCDC22;FAM156A;CCDC120	random
NFIC	k562_88	CCDC22;CCDC22;CLCN5;GATA1;CCDC22	random
NFIC	k562_88	CCNB3;CLCN5;FAM156A;KCND1;HDAC6	random
NFIC	k562_88	FOXP3;FOXP3;KCND1;PAGE1;KCND1	random
NFIC	k562_88	GATA1;GATA1;PAGE1;PIM2;PCSK1N	random
NFIC	k562_88	PAGE1;HDAC6;PIM2;PQBP1;PIM2	random
NFIC	k562_88	PLP2;KCND1;PLP2;PRAF2;PPP1R3F	random
NFIC	k562_88	PPP1R3F;OTUD5;PRAF2;PRICKLE3;PRAF2	random
NFIC	k562_88	PRAF2;PLP2;PRICKLE3;RBM3;SUV39H1	random
NFIC	k562_88	SLC35A2;PQBP1;SLC35A2;RBM3;SYP	random
NFIC	k562_88	SYP;PRAF2;SYP;SUV39H1;TFE3	random
NFIC	k562_88	TFE3;PRICKLE3;WAS;SYP;TIMM17B	random
NFIC	k562_88	TSPYL2;TSPYL2;WDR13;WAS;TSPYL2	random
NFIC	k562_88	WDR45;WDR45;WDR13;WDR13;WDR45	random
NFIC	k562_248	ACSF3;APRT;CDH15;CYBA;GALNS;TRAPPC2L;MVD;SNAI3;ZFPM1;ZNF778	real
NFIC	k562_248	CLCN7;ADCY9;CASKIN1;CCNF;CLDN6	random
NFIC	k562_248	IFT140;CORO7;CCNF;ECI1;FLYWCH1	random
NFIC	k562_248	MAPK8IP3;CORO7-PAM16;NPW;KCTD5;NAA60	random
NFIC	k562_248	NME3;CREBBP;PGP;MLST8;NLRC3	random
NFIC	k562_248	NPW;DNAJA3;RNPS1;PGP;NLRC3	random
NFIC	k562_248	NPW;NMRAL1;TBC1D24;PRSS21;ZG16B	random
NFIC	k562_248	SPSB3;SRL;TCEB2;RNPS1;ZNF174	random
NFIC	k562_248	SYNGR3;TFAP4;TRAF7;TCEB2;ZNF263	random
NFIC	k562_248	TBL3;UBALD1;TSC2;TRAF7;ZNF597	random
NFIC	k562_248	TPSD1;UBALD1;ZNF598;TSC2;ZSCAN32	random
NFIC	k562_274	CST7;DTD1;DZANK1;POLR3F;FOXA2;GZF1;KIF16B;NANP;NINL;PET117;RALGAPA2;REM1;SEC23B;XRN2;ZNF133	real
NFIC	k562_274	C20orf196;ARFGAP1;ABHD12;ANKEF1;CD40	random
NFIC	k562_274	C20orf27;ATP5E;ACSS1;AP5S1;MAFB	random
